date,surge,heave,pitch,Elevation_2,Elevation_3,Elevation_4,Elevation_5,Elevation_6,Elevation_7,Elevation_8,Elevation_9,Elevation_10
1.35004,-0.0010976482,-0.0066869731,-0.028378263,0.797491,0.797817,0.797607,0.79732,0.79592,0.79591,0.797612,0.797649,0.797634
1.40003,-0.0012572977,-0.0068232348,-0.020411639,0.797537,0.79783,0.797554,0.797066,0.795694,0.795729,0.797608,0.79763,0.797628
1.45001,-0.0014205335,-0.0069221699,-0.011219173,0.79756,0.797817,0.79748,0.7968,0.795573,0.795648,0.797572,0.797602,0.797626
1.50006,-0.0015864681,-0.0069766466,-0.0013837019,0.797576,0.797792,0.797385,0.796536,0.795578,0.79569,0.797512,0.797582,0.79763
1.55005,-0.0017550961,-0.0069781572,0.0080054574,0.797583,0.797755,0.797268,0.796285,0.79571,0.795856,0.797411,0.797561,0.797637
1.60003,-0.0019248488,-0.006935748,0.017300408,0.797565,0.797695,0.797124,0.796072,0.795968,0.796127,0.797273,0.797548,0.797649
1.65001,-0.0020994565,-0.0068533787,0.025455415,0.797539,0.797624,0.796957,0.795913,0.796331,0.796491,0.797113,0.797549,0.797671
1.70004,-0.0022799937,-0.0067369983,0.032399798,0.7975,0.797536,0.796775,0.795822,0.796755,0.796904,0.796933,0.797547,0.797693
1.75001,-0.0024677898,-0.0066031251,0.03791695,0.797435,0.797419,0.796574,0.795807,0.797193,0.797317,0.796743,0.797537,0.797705
1.80003,-0.0026664553,-0.0064631032,0.041028247,0.797359,0.797278,0.796361,0.795861,0.797585,0.797686,0.796555,0.797516,0.797717
1.85002,-0.0028767003,-0.0063245064,0.041325013,0.797279,0.797119,0.796156,0.795994,0.797885,0.797963,0.79638,0.797478,0.797716
1.90006,-0.0031004217,-0.0061985658,0.038813138,0.797192,0.796943,0.795977,0.796209,0.798066,0.798116,0.796222,0.797407,0.797692
1.95005,-0.0033360245,-0.0060920108,0.032767236,0.797099,0.796756,0.795835,0.796476,0.798101,0.798128,0.796096,0.797304,0.797651
2.00004,-0.0035816266,-0.0060129576,0.02317553,0.797001,0.796565,0.795749,0.796785,0.798002,0.798006,0.796018,0.797184,0.797595
2.05002,-0.0038350778,-0.0059592945,0.010181678,0.796898,0.796382,0.795731,0.797121,0.79781,0.79778,0.795993,0.797047,0.797523
2.10006,-0.0040936071,-0.005930825,-0.0057138075,0.796785,0.796205,0.795774,0.797452,0.797555,0.797488,0.796022,0.796897,0.797442
2.15005,-0.0043556667,-0.0059323958,-0.023073065,0.796668,0.796053,0.795876,0.797738,0.797278,0.797172,0.796119,0.796754,0.797364
2.20002,-0.0046193081,-0.0059578571,-0.040778558,0.796553,0.79594,0.796039,0.79796,0.797022,0.796885,0.79628,0.796625,0.797295
2.25002,-0.004882318,-0.0059949089,-0.057564378,0.796439,0.79587,0.796252,0.798087,0.79682,0.796663,0.796496,0.796511,0.797233
2.30001,-0.0051431575,-0.0060468284,-0.072009058,0.796328,0.795842,0.796497,0.798094,0.796675,0.796519,0.796758,0.796422,0.797176
2.35005,-0.0054005835,-0.006111145,-0.083407263,0.796226,0.795863,0.796761,0.797975,0.796589,0.796455,0.797049,0.796363,0.797122
2.40005,-0.0056535745,-0.0061674894,-0.091180639,0.796141,0.795933,0.797027,0.797747,0.796558,0.796463,0.797348,0.796331,0.797067
2.45005,-0.0058990573,-0.0062135581,-0.094667604,0.796072,0.796047,0.797276,0.797426,0.796572,0.796527,0.79762,0.796322,0.796998
2.50003,-0.0061366485,-0.0062527393,-0.09365127,0.796029,0.796204,0.797477,0.797041,0.796615,0.796621,0.797842,0.796339,0.796918
2.55003,-0.0063644085,-0.006273742,-0.088657047,0.79602,0.796395,0.797611,0.796649,0.796684,0.796735,0.797986,0.796381,0.796826
2.60003,-0.0065813595,-0.0062683736,-0.080757576,0.796043,0.796607,0.797667,0.796292,0.796781,0.79686,0.798039,0.796445,0.796722
2.65003,-0.0067864045,-0.0062416727,-0.070957424,0.796101,0.796827,0.797636,0.796003,0.796892,0.796982,0.797988,0.796528,0.796606
2.70003,-0.0069783373,-0.0061994216,-0.060199813,0.796187,0.797037,0.797515,0.795817,0.797004,0.797093,0.797842,0.796629,0.796488
2.75002,-0.0071559883,-0.0061392561,-0.049450558,0.796292,0.797222,0.797316,0.795749,0.797113,0.797189,0.797613,0.796749,0.796377
2.80001,-0.0073178944,-0.0060639474,-0.039509135,0.79641,0.797362,0.797057,0.795797,0.7972,0.797261,0.797318,0.796883,0.796278
2.85005,-0.0074663737,-0.0059871308,-0.031157433,0.796529,0.797438,0.796764,0.795937,0.797243,0.7973,0.796983,0.797027,0.796199
2.90005,-0.0076001561,-0.0059140017,-0.024761807,0.796635,0.797434,0.796459,0.796143,0.797234,0.797306,0.796655,0.797182,0.796148
2.95005,-0.0077215318,-0.0058441295,-0.019997137,0.796722,0.797349,0.79617,0.79638,0.797177,0.797286,0.796359,0.797339,0.796129
3.00006,-0.0078314816,-0.0057859649,-0.016879995,0.796785,0.797186,0.795931,0.796609,0.79708,0.79725,0.796124,0.797487,0.796136
3.05006,-0.0079323695,-0.0057490904,-0.015126503,0.796814,0.796949,0.795767,0.796797,0.796956,0.797205,0.795979,0.797614,0.796164
3.1,-0.0080239936,-0.0057327575,-0.014621301,0.796804,0.796655,0.795684,0.796922,0.796826,0.797161,0.795939,0.797709,0.796208
3.15001,-0.008106292,-0.0057353321,-0.015329061,0.79675,0.796316,0.795695,0.796978,0.796704,0.797128,0.796006,0.797761,0.796268
3.2,-0.008181552,-0.005758367,-0.016921207,0.796655,0.795959,0.795799,0.796969,0.796604,0.797107,0.79618,0.797761,0.79634
3.25,-0.0082484151,-0.0058010266,-0.01916574,0.796514,0.795612,0.795975,0.796901,0.796525,0.79709,0.796433,0.797704,0.796422
3.30001,-0.008308542,-0.0058585633,-0.021921364,0.796326,0.795285,0.796201,0.796784,0.796467,0.797076,0.796732,0.79759,0.796518
3.35001,-0.0083632807,-0.005924447,-0.024867774,0.796096,0.795003,0.79644,0.796635,0.796428,0.797065,0.797043,0.797424,0.796626
3.40001,-0.0084147538,-0.0059939657,-0.027582188,0.795839,0.794801,0.796656,0.796468,0.796407,0.797056,0.797336,0.79722,0.79674
3.45001,-0.0084642879,-0.006062965,-0.029732527,0.795563,0.79468,0.796809,0.796291,0.796398,0.797048,0.797564,0.796989,0.796852
3.5,-0.0085141798,-0.0061271904,-0.030996076,0.795277,0.794651,0.796871,0.796107,0.796397,0.797044,0.7977,0.796755,0.796954
3.55,-0.0085663142,-0.0061819292,-0.031359999,0.795003,0.794712,0.796832,0.79593,0.796402,0.797046,0.797732,0.796534,0.79704
3.60001,-0.008622374,-0.0062242847,-0.030695847,0.794774,0.794859,0.796689,0.795768,0.796408,0.797052,0.797659,0.796345,0.797107
3.65001,-0.008683852,-0.0062542225,-0.029312148,0.794601,0.79507,0.796456,0.795622,0.796404,0.797057,0.797496,0.796206,0.797146
3.70002,-0.0087514522,-0.0062733234,-0.027611623,0.794501,0.795318,0.796159,0.7955,0.796385,0.797056,0.797267,0.796126,0.79715
3.75003,-0.008823067,-0.0062810184,-0.026025362,0.794495,0.79557,0.795836,0.795409,0.796349,0.797049,0.79701,0.796118,0.797115
3.80003,-0.0088995996,-0.0062783898,-0.025070337,0.794596,0.795795,0.795529,0.795354,0.796297,0.797034,0.796771,0.796183,0.797046
3.85003,-0.0089794572,-0.0062697183,-0.024926645,0.794804,0.795967,0.795263,0.795333,0.796232,0.797015,0.796572,0.796316,0.796949
3.90001,-0.0090622541,-0.0062585329,-0.025919395,0.795119,0.796069,0.79506,0.795336,0.796155,0.796991,0.79644,0.796505,0.796831
3.95002,-0.0091463363,-0.0062489107,-0.02819336,0.795534,0.796093,0.794942,0.795352,0.796067,0.796963,0.796384,0.796737,0.796698
4.00003,-0.0092317394,-0.0062438641,-0.031768603,0.796026,0.796048,0.794914,0.795372,0.795975,0.79693,0.796403,0.796991,0.79656
4.05003,-0.0093174388,-0.0062460765,-0.036603923,0.796582,0.795952,0.794968,0.795387,0.795881,0.796893,0.796483,0.797252,0.796426
4.10003,-0.0094033742,-0.0062604112,-0.042664013,0.797167,0.795839,0.795092,0.795388,0.795782,0.796847,0.7966,0.797486,0.796303
4.15003,-0.0094916088,-0.0062901742,-0.04949176,0.797765,0.795746,0.795275,0.795377,0.795681,0.79679,0.796726,0.797668,0.7962
4.20003,-0.0095815549,-0.0063343898,-0.056750641,0.798354,0.795714,0.795501,0.795364,0.795586,0.796721,0.796839,0.797779,0.796127
4.25002,-0.0096741866,-0.0063916308,-0.063907003,0.798913,0.795779,0.795755,0.795353,0.795503,0.796645,0.796923,0.797808,0.796091
4.30002,-0.0097708753,-0.0064608475,-0.070654791,0.79944,0.795971,0.796031,0.795355,0.795436,0.796564,0.796967,0.797744,0.796096
4.35001,-0.0098742118,-0.0065412714,-0.076295486,0.799921,0.796314,0.79633,0.795384,0.795395,0.796483,0.79697,0.797594,0.796143
4.40006,-0.0099835394,-0.0066274404,-0.080454945,0.800374,0.796803,0.796644,0.795448,0.795386,0.796407,0.796935,0.797371,0.796234
4.45006,-0.010099344,-0.0067138401,-0.082866733,0.800799,0.797431,0.796968,0.795551,0.795412,0.796341,0.796873,0.7971,0.796363
4.50006,-0.010223965,-0.0067977112,-0.083234095,0.80122,0.798166,0.797314,0.795697,0.795475,0.796289,0.796795,0.796816,0.796523
4.55006,-0.010356268,-0.0068758686,-0.081453618,0.801655,0.798976,0.797672,0.795891,0.795575,0.796248,0.79671,0.796548,0.796701
4.6,-0.010496142,-0.0069439421,-0.077461434,0.802117,0.799826,0.798046,0.796137,0.79571,0.796219,0.796627,0.796325,0.796885
4.65001,-0.010642953,-0.0069972067,-0.071439102,0.802621,0.800674,0.798447,0.796433,0.795875,0.796201,0.79655,0.796169,0.797064
4.70001,-0.010797915,-0.007033949,-0.063533742,0.803157,0.801485,0.798869,0.796775,0.796072,0.79619,0.79648,0.796098,0.797224
4.75001,-0.010957531,-0.0070527935,-0.053924392,0.803721,0.802232,0.799328,0.797165,0.796301,0.79618,0.796416,0.796113,0.797346
4.80001,-0.011121553,-0.0070521043,-0.043013743,0.804297,0.802901,0.799821,0.7976,0.796556,0.796169,0.796355,0.796206,0.79742
4.85006,-0.011287936,-0.0070305738,-0.03126581,0.804858,0.803491,0.800357,0.79807,0.796838,0.796156,0.796301,0.796359,0.797436
4.90006,-0.011454253,-0.0069880777,-0.018927857,0.805367,0.803983,0.800926,0.798578,0.797153,0.796139,0.796254,0.796546,0.79739
4.95005,-0.011615309,-0.0069241951,-0.0063014375,0.805762,0.804395,0.80153,0.799107,0.797501,0.796116,0.796216,0.79674,0.797283
5.00005,-0.01176825,-0.0068383748,0.0066099769,0.805992,0.804714,0.802139,0.799661,0.797877,0.796086,0.796186,0.796908,0.79712
5.05005,-0.011906388,-0.0067294011,0.019814596,0.806015,0.804942,0.802742,0.800224,0.798291,0.796051,0.796167,0.79703,0.796913
5.10005,-0.012023927,-0.0065960889,0.033354878,0.805796,0.805079,0.803309,0.800793,0.798739,0.796015,0.796159,0.79709,0.79668
5.15005,-0.01211403,-0.0064383079,0.047323799,0.805313,0.805115,0.803816,0.80136,0.799218,0.795979,0.796157,0.797072,0.796436
5.20003,-0.012170971,-0.0062545248,0.061724976,0.804562,0.805037,0.804242,0.801907,0.799725,0.795949,0.796158,0.796977,0.796201
5.25002,-0.012186879,-0.0060432649,0.076698376,0.803561,0.804836,0.804566,0.802432,0.800253,0.795925,0.796157,0.796817,0.795993
5.30006,-0.012156357,-0.0058026394,0.092056907,0.80234,0.804497,0.804768,0.802907,0.80079,0.795916,0.796154,0.796606,0.795837
5.35004,-0.012073019,-0.0055324648,0.10763561,0.800937,0.804,0.804839,0.80333,0.801328,0.795924,0.79615,0.79637,0.795741
5.40002,-0.011931392,-0.0052309821,0.12329091,0.799405,0.803352,0.804767,0.80368,0.801851,0.795953,0.796143,0.796131,0.795709
5.45,-0.011726453,-0.004899114,0.13861996,0.797779,0.802538,0.804546,0.803943,0.802351,0.796011,0.796137,0.795919,0.795741
5.50005,-0.01145512,-0.0045369213,0.15320011,0.796109,0.801569,0.804169,0.804109,0.802806,0.796105,0.796133,0.795756,0.79583
5.55004,-0.011113361,-0.0041455204,0.16660491,0.794445,0.800459,0.803643,0.80416,0.803206,0.796234,0.796133,0.795653,0.795962
5.60003,-0.010698377,-0.0037293667,0.17824463,0.792813,0.799219,0.80296,0.80408,0.803534,0.796399,0.796137,0.795616,0.796127
5.65002,-0.010208145,-0.0032924771,0.18763387,0.791252,0.797872,0.802132,0.803865,0.803773,0.796597,0.796144,0.795638,0.7963
5.70001,-0.0096417066,-0.0028388139,0.19422029,0.789781,0.796445,0.801162,0.803514,0.803915,0.796828,0.796155,0.795706,0.796458
5.75,-0.0089971432,-0.0023757633,0.19745749,0.788427,0.794953,0.800062,0.803018,0.803951,0.797089,0.796173,0.795803,0.796581
5.80004,-0.0082754212,-0.0019114863,0.19678527,0.7872,0.793433,0.798846,0.802387,0.803869,0.797379,0.796202,0.795912,0.796655
5.85,-0.0074790098,-0.0014571427,0.19187935,0.786122,0.791908,0.797539,0.801615,0.80366,0.797684,0.796244,0.796017,0.796666
5.90002,-0.0066094529,-0.0010205559,0.18240168,0.785204,0.790417,0.796153,0.80071,0.803313,0.798002,0.796305,0.796105,0.796608
5.95004,-0.0056711028,-0.0006139292,0.16804757,0.784457,0.788984,0.79472,0.799683,0.80282,0.798342,0.796389,0.796169,0.796485
6.0,-0.004670682,-0.00025012575,0.14879934,0.783907,0.787661,0.793268,0.79855,0.802186,0.798689,0.796503,0.79621,0.796308
6.05004,-0.0036139342,6.3514564e-05,0.12465695,0.783585,0.78647,0.791822,0.797325,0.801414,0.799046,0.796648,0.796233,0.796095
6.10001,-0.0025113459,0.00031432734,0.095638062,0.783501,0.785451,0.790422,0.796027,0.800509,0.799422,0.796826,0.796245,0.795873
6.15004,-0.001373053,0.00049006357,0.061965078,0.7837,0.78464,0.78909,0.794687,0.799483,0.799801,0.79704,0.796258,0.795668
6.20002,-0.0002130137,0.00058265854,0.023857393,0.784203,0.784058,0.787871,0.793322,0.798353,0.80019,0.797294,0.796283,0.795502
6.25005,0.0009549481,0.00058465882,-0.018387329,0.784989,0.783717,0.786786,0.791953,0.797133,0.800583,0.797581,0.796328,0.7954
6.30003,0.0021105702,0.00048730369,-0.064335708,0.786033,0.78362,0.785862,0.790625,0.795853,0.800967,0.797898,0.796399,0.795375
6.35001,0.0032367848,0.00028274034,-0.11336591,0.787309,0.783773,0.785116,0.789355,0.794539,0.801343,0.798244,0.796498,0.795435
6.40006,0.0043144242,-3.3705745e-05,-0.16496932,0.788798,0.784185,0.784568,0.788177,0.79321,0.801692,0.798609,0.796626,0.795576
6.45005,0.0053193756,-0.00046390238,-0.21820015,0.790479,0.784853,0.784234,0.787127,0.791906,0.802001,0.79898,0.796782,0.795785
6.50003,0.0062314594,-0.001008479,-0.27205351,0.792312,0.785781,0.78412,0.786226,0.790658,0.802268,0.799362,0.796964,0.796043
6.55001,0.0070291707,-0.001667006,-0.32520487,0.794256,0.786963,0.784233,0.78549,0.789484,0.802471,0.799733,0.797179,0.796334
6.60004,0.0076927416,-0.0024346407,-0.37643788,0.796267,0.788396,0.78458,0.784932,0.788408,0.802603,0.800095,0.797421,0.796625
6.65001,0.0082036988,-0.0033035684,-0.42435444,0.798282,0.790024,0.785169,0.784578,0.787449,0.802661,0.800447,0.797691,0.796891
6.70005,0.0085455013,-0.0042657432,-0.46755303,0.800248,0.791821,0.78601,0.784429,0.786621,0.802639,0.80078,0.797986,0.797118
6.75005,0.0087036126,-0.0053068197,-0.50458538,0.8021,0.793729,0.787096,0.784508,0.785937,0.802537,0.801091,0.798315,0.797294
6.80004,0.0086677586,-0.0064121487,-0.53429167,0.803783,0.795704,0.788405,0.784833,0.785419,0.802351,0.801382,0.798664,0.797414
6.85003,0.0084286941,-0.0075648825,-0.5554694,0.805242,0.797695,0.78991,0.785415,0.785063,0.802077,0.801639,0.799028,0.797489
6.90003,0.0079822716,-0.0087436961,-0.56726123,0.806432,0.799646,0.791592,0.786235,0.784897,0.801722,0.801855,0.799411,0.797534
6.95002,0.0073278484,-0.0099282255,-0.5689742,0.80731,0.801496,0.793404,0.787284,0.784946,0.801274,0.802024,0.799792,0.797572
7.00001,0.0064664385,-0.011096308,-0.56004333,0.807854,0.803189,0.795307,0.78855,0.785238,0.800729,0.802136,0.800169,0.797624
7.05,0.0054061046,-0.012221462,-0.540214,0.808056,0.804688,0.797254,0.790009,0.785773,0.800085,0.80218,0.800533,0.797712
7.10005,0.0041546272,-0.013281249,-0.50937385,0.80792,0.805944,0.799189,0.79164,0.786542,0.799351,0.802151,0.800872,0.797849
7.15004,0.002729467,-0.0142499,-0.4678497,0.80748,0.806932,0.801051,0.793397,0.787526,0.798527,0.802047,0.801186,0.798044
7.20003,0.0011484238,-0.015100636,-0.41576467,0.806775,0.807621,0.802797,0.795246,0.788717,0.797624,0.801864,0.801464,0.798301
7.25002,-0.00056760398,-0.015813687,-0.3536327,0.80585,0.807975,0.804365,0.797139,0.790094,0.796656,0.801599,0.801694,0.798605
7.30001,-0.0023907316,-0.016368515,-0.28232363,0.804753,0.808,0.805711,0.799029,0.791638,0.795638,0.80125,0.801871,0.79894
7.35,-0.0042915215,-0.016744221,-0.20236598,0.803545,0.807717,0.806807,0.800869,0.793313,0.794588,0.80082,0.801991,0.799302
7.40003,-0.0062389375,-0.016928107,-0.11500515,0.80228,0.807145,0.807627,0.802608,0.795084,0.793526,0.800313,0.802047,0.799661
7.45003,-0.0081934386,-0.016910203,-0.021542186,0.801022,0.806327,0.808134,0.804187,0.796914,0.792473,0.79973,0.802027,0.799997
7.50001,-0.010118065,-0.016680144,0.076319126,0.799842,0.805315,0.808319,0.805566,0.79876,0.79145,0.799071,0.801933,0.800309
7.55006,-0.011975294,-0.016235622,0.17662308,0.798791,0.804167,0.808178,0.806703,0.800571,0.790479,0.798346,0.801761,0.80058
7.60006,-0.013721409,-0.015581109,0.27710192,0.797916,0.802943,0.807732,0.80756,0.80229,0.789583,0.797553,0.801509,0.800806
7.65001,-0.015318095,-0.014722059,0.37507872,0.797257,0.801707,0.807011,0.808112,0.803865,0.788782,0.7967,0.801176,0.800988
7.70001,-0.016729345,-0.013669159,0.46815228,0.796831,0.8005,0.806063,0.808356,0.805259,0.7881,0.795797,0.80077,0.801131
7.75002,-0.017920552,-0.012442075,0.55362359,0.796656,0.799377,0.804936,0.808286,0.806418,0.787557,0.794856,0.800292,0.801231
7.80003,-0.01885896,-0.011063059,0.62879029,0.796727,0.798385,0.803697,0.807923,0.807306,0.787155,0.793893,0.799743,0.801286
7.85006,-0.019520603,-0.0095572517,0.69136765,0.797018,0.797561,0.802401,0.807301,0.807905,0.786904,0.792927,0.799129,0.801294
7.90003,-0.019883202,-0.0079569401,0.73919287,0.79751,0.796938,0.801105,0.806438,0.808219,0.786809,0.791977,0.798457,0.801249
7.95006,-0.019935956,-0.0062926811,0.77065857,0.798141,0.79654,0.799862,0.805376,0.808253,0.78687,0.791062,0.797723,0.801139
8.00001,-0.019672573,-0.0046032164,0.78433457,0.798854,0.796364,0.798725,0.804164,0.808006,0.7871,0.790206,0.796939,0.800957
8.05002,-0.019093678,-0.0029227769,0.77925154,0.799589,0.796408,0.797732,0.80286,0.807488,0.787505,0.789422,0.796116,0.800701
8.10002,-0.018208506,-0.001289607,0.75503567,0.800265,0.796651,0.796919,0.801526,0.806708,0.788075,0.788728,0.795264,0.800356
8.15002,-0.017033375,0.00025762426,0.71168791,0.800809,0.79705,0.796315,0.800213,0.805715,0.788819,0.788143,0.794394,0.79992
8.20003,-0.015591768,0.0016801089,0.64953273,0.801152,0.797572,0.795921,0.798972,0.804552,0.789731,0.787686,0.793521,0.799402
8.25004,-0.01391542,0.0029401047,0.56969219,0.801233,0.79815,0.79575,0.797859,0.803271,0.790799,0.78737,0.792658,0.798799
8.30001,-0.01204282,0.0040058225,0.47383037,0.800995,0.798728,0.795778,0.796903,0.801933,0.792008,0.787205,0.791821,0.798126
8.35005,-0.010012078,0.0048491046,0.36328382,0.800419,0.799243,0.795982,0.796133,0.800595,0.793351,0.78721,0.791023,0.797398
8.40003,-0.0078758477,0.0054455682,0.24091097,0.799484,0.79963,0.796336,0.795569,0.799304,0.794789,0.787392,0.790288,0.796623
8.45006,-0.0056803141,0.0057805458,0.10941253,0.7982,0.799827,0.796783,0.795208,0.798101,0.796303,0.787752,0.789621,0.795816
8.50002,-0.0034815333,0.0058422523,-0.027114711,0.796606,0.799788,0.797278,0.795052,0.797033,0.797853,0.788295,0.789041,0.794993
8.55004,-0.0013274751,0.0056387346,-0.16440526,0.794744,0.799472,0.797765,0.795089,0.796132,0.799419,0.78901,0.788572,0.794172
8.60005,0.00073090257,0.0051777599,-0.29782575,0.792683,0.798848,0.798186,0.795291,0.795415,0.800952,0.789896,0.788216,0.79336
8.65006,0.0026469231,0.0044730902,-0.42204827,0.790498,0.797912,0.798486,0.795618,0.79489,0.802425,0.790932,0.787983,0.792569
8.7,0.0043776598,0.003555866,-0.5318857,0.788272,0.796675,0.798612,0.796027,0.794573,0.803792,0.792106,0.787888,0.791812
8.75001,0.0058938334,0.0024533495,-0.62312487,0.786084,0.795155,0.798522,0.796481,0.794447,0.805023,0.793406,0.787934,0.791102
8.80002,0.0071694761,0.0012055394,-0.69185909,0.784019,0.793402,0.798174,0.796911,0.794495,0.80608,0.7948,0.788133,0.790455
8.85003,0.0081875171,-0.00013719587,-0.73558373,0.782173,0.791475,0.797557,0.797278,0.794692,0.806928,0.796274,0.788491,0.78987
8.90005,0.008943904,-0.0015265291,-0.75298134,0.780637,0.789447,0.796654,0.797523,0.795003,0.807541,0.797794,0.788998,0.789371
8.95002,0.0094407453,-0.0029177408,-0.74346884,0.779518,0.787406,0.795483,0.797598,0.795393,0.807888,0.79933,0.789659,0.788955
9.00004,0.0096912032,-0.0042633559,-0.70764905,0.77885,0.785441,0.794064,0.797465,0.795805,0.807969,0.800846,0.790455,0.788645
9.05005,0.009713198,-0.0055174723,-0.64710831,0.778644,0.783639,0.792453,0.797095,0.7962,0.807788,0.802311,0.791381,0.788447
9.10005,0.0095338072,-0.0066473792,-0.56464658,0.778934,0.78206,0.7907,0.796481,0.796524,0.807348,0.80368,0.792431,0.788373
9.15003,0.0091829491,-0.007621042,-0.46411882,0.779774,0.780777,0.788878,0.795618,0.796731,0.806678,0.804916,0.793595,0.788429
9.20006,0.0086929839,-0.0084155406,-0.35017219,0.78119,0.779874,0.787075,0.794523,0.796783,0.805817,0.805993,0.794859,0.788622
9.25001,0.0080997253,-0.009021347,-0.22880224,0.783153,0.779417,0.785383,0.793227,0.796646,0.804799,0.806883,0.796207,0.788949
9.3,0.0074391813,-0.0094361721,-0.10600697,0.78563,0.779469,0.783862,0.791773,0.796295,0.803652,0.807561,0.797617,0.789422
9.35,0.0067437897,-0.0096649106,0.011683151,0.788574,0.780097,0.782589,0.790217,0.795721,0.802413,0.808,0.799052,0.790029
9.40002,0.0060443837,-0.0097256021,0.11777963,0.791928,0.781278,0.781625,0.788618,0.794921,0.801111,0.808193,0.800492,0.790783
9.45,0.0053692291,-0.0096409152,0.20640644,0.795625,0.782978,0.78102,0.787039,0.793916,0.799795,0.808118,0.801884,0.79167
9.50004,0.0047367931,-0.009438557,0.27313547,0.799572,0.785209,0.780851,0.785569,0.792733,0.798497,0.807785,0.803202,0.792681
9.55001,0.0041633026,-0.0091539475,0.31445647,0.803648,0.787914,0.781179,0.784289,0.791408,0.797252,0.807207,0.804401,0.793799
