date,surge,heave,pitch,Elevation_2,Elevation_3,Elevation_4,Elevation_5,Elevation_6,Elevation_7,Elevation_8,Elevation_9,Elevation_10
1.40002,-0.00044536988,-0.0066503302,-0.052943394,0.797753,0.797989,0.797674,0.797095,0.795493,0.795756,0.797817,0.797599,0.797484
1.45006,-0.00049397053,-0.0067025292,-0.05401268,0.797846,0.798054,0.797648,0.7969,0.795493,0.795724,0.797757,0.797646,0.797502
1.50006,-0.00054819034,-0.0067268515,-0.055023109,0.797959,0.798112,0.797597,0.796691,0.795604,0.795769,0.79762,0.797645,0.797485
1.55003,-0.00060882654,-0.0067434826,-0.056430347,0.798036,0.798093,0.79749,0.796468,0.795798,0.795878,0.797415,0.797612,0.797457
1.60004,-0.0006769161,-0.0067556448,-0.056101706,0.798042,0.798034,0.797327,0.796204,0.796047,0.796073,0.79717,0.797583,0.797449
1.65001,-0.0007586219,-0.0067520037,-0.060284681,0.797981,0.797873,0.797096,0.795998,0.796387,0.796357,0.796936,0.79758,0.797489
1.70003,-0.00084412301,-0.0066867236,-0.060096341,0.797918,0.79773,0.796846,0.795824,0.796757,0.796723,0.796751,0.797611,0.797574
1.75001,-0.00094581441,-0.0065581469,-0.064799727,0.797813,0.797576,0.796642,0.795799,0.79716,0.797126,0.796598,0.797682,0.797655
1.80001,-0.0010500973,-0.0064171961,-0.065534476,0.797727,0.797411,0.796435,0.795898,0.797595,0.797543,0.796464,0.797723,0.797745
1.85001,-0.001155752,-0.0062358098,-0.06269399,0.797677,0.797275,0.796248,0.796077,0.797936,0.797824,0.796365,0.797704,0.79777
1.90003,-0.0012628641,-0.0060731972,-0.060140957,0.797619,0.797146,0.796104,0.796343,0.798135,0.79796,0.796232,0.797646,0.797726
1.95001,-0.0013643299,-0.0059765378,-0.055995762,0.797522,0.796989,0.795991,0.796671,0.798182,0.797952,0.796093,0.797509,0.797678
2.00005,-0.0014545609,-0.005933147,-0.04869813,0.797383,0.796801,0.795908,0.797026,0.798084,0.797791,0.796008,0.797322,0.797617
2.05003,-0.0015303563,-0.0059083726,-0.039141743,0.797218,0.796595,0.795867,0.797391,0.797877,0.797517,0.795995,0.797146,0.797563
2.10003,-0.0015909652,-0.0058799737,-0.028531323,0.797048,0.796404,0.795893,0.797735,0.797609,0.797193,0.79606,0.797002,0.797538
2.15002,-0.0016351483,-0.0058410463,-0.017793816,0.796889,0.79625,0.796003,0.79804,0.797331,0.796877,0.796199,0.796884,0.797541
2.20004,-0.0016633888,-0.0058040328,-0.0072058582,0.79674,0.796144,0.796196,0.798281,0.797079,0.796604,0.796392,0.796763,0.797542
2.25004,-0.0016785802,-0.0057843483,0.0032137203,0.796592,0.796082,0.796443,0.798411,0.796878,0.796379,0.79662,0.796633,0.797521
2.30003,-0.0016828884,-0.0057926102,0.013316507,0.796435,0.796061,0.796714,0.798404,0.796734,0.796208,0.796863,0.796501,0.797468
2.35003,-0.001680579,-0.0058238133,0.022843432,0.796264,0.79608,0.796989,0.798256,0.796649,0.796098,0.797113,0.796382,0.797396
2.40006,-0.0016758623,-0.0058682575,0.031019687,0.79609,0.796143,0.797256,0.797983,0.796626,0.796059,0.797371,0.7963,0.797321
2.45005,-0.0016731857,-0.0059110677,0.038575269,0.795924,0.796256,0.797495,0.797625,0.796663,0.7961,0.797611,0.796263,0.797259
2.5,-0.0016785601,-0.0059367195,0.043701423,0.795777,0.796407,0.797692,0.797223,0.796752,0.79621,0.797813,0.796278,0.797185
2.55002,-0.0016927554,-0.0059487754,0.047597007,0.79565,0.796588,0.797827,0.796817,0.796871,0.796374,0.797956,0.796317,0.797107
2.60003,-0.0017190378,-0.0059550861,0.048933593,0.795539,0.796766,0.797877,0.796459,0.797009,0.796575,0.797996,0.796379,0.797002
2.65003,-0.0017588726,-0.0059527038,0.047964455,0.795438,0.796924,0.797828,0.796172,0.797141,0.796781,0.797933,0.796454,0.796869
2.70002,-0.0018128267,-0.0059535072,0.044912051,0.795346,0.797035,0.797664,0.795982,0.797251,0.796981,0.797772,0.796533,0.796721
2.75003,-0.0018796365,-0.0059539156,0.038860255,0.795255,0.79708,0.797399,0.795913,0.797326,0.797173,0.797522,0.796632,0.796583
2.80003,-0.0019577738,-0.005945903,0.03014117,0.795163,0.797046,0.797049,0.795958,0.797355,0.797331,0.797212,0.796761,0.796467
2.85002,-0.0020457899,-0.0059364475,0.0195885,0.795059,0.796922,0.796645,0.796096,0.797328,0.797439,0.796878,0.796914,0.796379
2.90002,-0.0021412931,-0.0059286222,0.0080290111,0.794926,0.796697,0.796207,0.796293,0.797245,0.797493,0.796557,0.797083,0.796319
2.95002,-0.0022439654,-0.0059253154,-0.0038072421,0.794749,0.796367,0.795777,0.796509,0.797113,0.797492,0.796267,0.797248,0.796287
3.00006,-0.0023503904,-0.0059275569,-0.015055853,0.794507,0.795932,0.795379,0.796693,0.79694,0.797442,0.796033,0.797395,0.79628
3.05001,-0.002461478,-0.0059364617,-0.025146869,0.794178,0.795402,0.795027,0.796808,0.796749,0.797364,0.795888,0.797514,0.7963
3.10004,-0.0025759578,-0.0059418417,-0.033354867,0.793762,0.794792,0.794749,0.796824,0.796556,0.797271,0.795848,0.797597,0.796349
3.15006,-0.002695591,-0.0059578243,-0.040143847,0.793231,0.794107,0.794536,0.796735,0.796373,0.797187,0.795921,0.797649,0.796437
3.20003,-0.0028190039,-0.0059729882,-0.044729511,0.792591,0.793385,0.794381,0.796529,0.796201,0.797099,0.796084,0.797645,0.796545
3.25002,-0.0029484146,-0.0059992474,-0.047290888,0.791824,0.792631,0.794269,0.796228,0.79605,0.797022,0.796341,0.797592,0.796671
3.30003,-0.0030849279,-0.0060275851,-0.048460239,0.790946,0.791875,0.794168,0.795837,0.795905,0.796959,0.796651,0.797493,0.796824
3.35001,-0.0032277977,-0.0060631982,-0.047811313,0.789959,0.79113,0.794039,0.795387,0.795765,0.796898,0.796972,0.797344,0.796974
3.40006,-0.0033780667,-0.0061148121,-0.045940065,0.788887,0.790419,0.793858,0.794894,0.795621,0.796846,0.797278,0.797147,0.797121
3.45005,-0.0035356771,-0.0061735824,-0.043904002,0.787743,0.789739,0.793575,0.794376,0.795458,0.796812,0.797526,0.796934,0.797267
3.50002,-0.0037011728,-0.0062436312,-0.041468679,0.786556,0.789099,0.793164,0.793837,0.795273,0.796795,0.797692,0.796722,0.797384
3.55005,-0.003873499,-0.0063332029,-0.039121655,0.785352,0.7885,0.792617,0.793299,0.795058,0.796788,0.797747,0.796512,0.797467
3.60001,-0.0040535534,-0.006438329,-0.037376453,0.784164,0.787914,0.791917,0.792747,0.794801,0.796786,0.797693,0.796337,0.797518
3.65003,-0.0042426557,-0.0065587511,-0.036442561,0.783021,0.787341,0.791089,0.792196,0.794498,0.796791,0.797554,0.796217,0.797532
3.70004,-0.0044411785,-0.0066950288,-0.036533284,0.781946,0.786738,0.790153,0.791642,0.794137,0.796794,0.797343,0.796156,0.79751
3.75001,-0.0046517497,-0.0068495369,-0.038060685,0.780977,0.786084,0.789142,0.791079,0.793716,0.796778,0.797083,0.796166,0.797449
3.80004,-0.0048776201,-0.0070269617,-0.040702035,0.780152,0.785365,0.788097,0.790519,0.793238,0.796743,0.796823,0.796251,0.797356
3.85005,-0.0051222836,-0.0072189966,-0.045364219,0.779473,0.784561,0.787047,0.789938,0.792702,0.796694,0.796591,0.796409,0.797244
3.90006,-0.0053893367,-0.0074319141,-0.051921196,0.778935,0.783674,0.786028,0.789345,0.792117,0.796625,0.796399,0.796629,0.797115
3.95001,-0.0056833961,-0.0076699152,-0.060284681,0.778554,0.782712,0.785073,0.788721,0.791496,0.796532,0.796264,0.796885,0.796972
4.00004,-0.0060104992,-0.0079312191,-0.071177665,0.778296,0.781681,0.784188,0.788044,0.790832,0.796427,0.796188,0.797162,0.796832
4.05004,-0.0063762714,-0.0082160254,-0.084541285,0.778176,0.780661,0.783383,0.78732,0.790138,0.79631,0.796169,0.797435,0.79671
4.10004,-0.0067870511,-0.0085327051,-0.10017882,0.778234,0.779722,0.782652,0.786541,0.789412,0.796173,0.796191,0.797673,0.796606
4.15001,-0.0072488251,-0.0088803851,-0.11823657,0.778454,0.778877,0.781963,0.785712,0.788654,0.79602,0.796229,0.797843,0.796523
4.20004,-0.0077710072,-0.0092592207,-0.13863885,0.778805,0.778187,0.781326,0.784854,0.787869,0.795858,0.796266,0.797926,0.796476
4.25001,-0.0083600083,-0.0096741123,-0.16068624,0.779315,0.777727,0.780729,0.783982,0.787074,0.79568,0.796293,0.79792,0.796468
4.30005,-0.0090259031,-0.010127842,-0.18413762,0.779977,0.777528,0.780173,0.783106,0.786273,0.795483,0.796295,0.797815,0.7965
4.35003,-0.0097766896,-0.010617444,-0.20811506,0.780868,0.777611,0.779717,0.782264,0.785479,0.795267,0.796263,0.797608,0.796563
4.40002,-0.010619798,-0.011146132,-0.23196313,0.782017,0.778011,0.779375,0.781493,0.784694,0.795028,0.796198,0.79732,0.796658
4.45001,-0.011563412,-0.011713609,-0.25491517,0.783434,0.778757,0.779126,0.780799,0.783911,0.794772,0.796103,0.796983,0.796786
4.50005,-0.012615962,-0.012316744,-0.27634839,0.785147,0.7798,0.779008,0.78019,0.783147,0.794495,0.795979,0.796634,0.796939
4.55004,-0.013782472,-0.012954283,-0.29533166,0.787183,0.781106,0.779051,0.779686,0.782412,0.794193,0.795828,0.796288,0.797103
4.60005,-0.015069905,-0.013626106,-0.31149474,0.789555,0.782675,0.779301,0.779316,0.781708,0.793865,0.795648,0.795978,0.79727
4.65003,-0.016480886,-0.014325455,-0.3241708,0.792254,0.784467,0.779808,0.779092,0.781071,0.793519,0.795445,0.795743,0.797431
4.70001,-0.018020495,-0.01504523,-0.3330044,0.795262,0.786451,0.780564,0.779045,0.780538,0.793146,0.795217,0.795588,0.797568
4.75003,-0.019692037,-0.015783869,-0.33771058,0.798525,0.788629,0.781569,0.779226,0.780105,0.792746,0.794963,0.795516,0.797663
4.80003,-0.021496649,-0.016530076,-0.33785744,0.80196,0.790998,0.782846,0.779632,0.77979,0.792318,0.79469,0.795523,0.797701
4.85003,-0.023432899,-0.017272928,-0.33317475,0.805482,0.793552,0.78441,0.780236,0.77961,0.791857,0.794393,0.795595,0.797677
4.90002,-0.02550127,-0.018008389,-0.32393285,0.80896,0.796258,0.786258,0.781064,0.779579,0.791364,0.794074,0.795708,0.797584
4.95001,-0.027699448,-0.018723538,-0.30989664,0.81228,0.799094,0.788397,0.782137,0.779732,0.790828,0.79374,0.795827,0.797417
5.00002,-0.030024444,-0.019404615,-0.2909839,0.815295,0.802027,0.790798,0.783446,0.780117,0.790258,0.793391,0.795921,0.797181
5.05005,-0.032470699,-0.020040749,-0.26673634,0.817865,0.805002,0.79342,0.785003,0.780749,0.789653,0.793024,0.795962,0.796892
5.10003,-0.035024956,-0.020609953,-0.23664877,0.819872,0.807957,0.796204,0.786826,0.781611,0.789015,0.792648,0.795924,0.796572
5.15005,-0.03768036,-0.021101159,-0.20059739,0.821239,0.810819,0.799106,0.788885,0.782696,0.788362,0.792253,0.795786,0.796228
5.20004,-0.040419341,-0.021501684,-0.15832414,0.821898,0.81347,0.802063,0.791157,0.784006,0.787688,0.791835,0.795545,0.795883
5.25001,-0.043224288,-0.021791231,-0.10954101,0.821775,0.815796,0.805018,0.793621,0.785556,0.787005,0.791399,0.795202,0.795566
5.30003,-0.046077623,-0.02195518,-0.053971479,0.820814,0.81772,0.807912,0.796248,0.78734,0.786336,0.790936,0.794776,0.795285
5.35005,-0.048950953,-0.02197548,0.0088568613,0.819079,0.819112,0.81067,0.798994,0.789359,0.785673,0.790457,0.794288,0.795054
5.40006,-0.051814565,-0.021830681,0.078540132,0.816647,0.819916,0.813194,0.801816,0.79159,0.78502,0.789949,0.793758,0.794882
5.45006,-0.054637008,-0.02150645,0.15513024,0.813572,0.820072,0.815387,0.804648,0.794003,0.784397,0.789432,0.793218,0.794767
5.50006,-0.057383234,-0.020989129,0.23856019,0.809938,0.819491,0.817144,0.807419,0.796569,0.7838,0.788888,0.792688,0.7947
5.55,-0.060012168,-0.020266614,0.32783579,0.805892,0.818171,0.818404,0.810039,0.799224,0.783263,0.788326,0.792179,0.794666
5.60001,-0.062490934,-0.019329337,0.42217665,0.801566,0.816133,0.819149,0.812455,0.80193,0.782793,0.787737,0.791704,0.794644
5.65002,-0.064773745,-0.018176085,0.51997591,0.797091,0.813477,0.819291,0.814574,0.804628,0.782393,0.787128,0.791258,0.794614
5.70003,-0.066820533,-0.016809876,0.61960349,0.792601,0.810248,0.818741,0.816299,0.807252,0.782069,0.786522,0.790833,0.794548
5.75004,-0.068590103,-0.015235013,0.71893767,0.788216,0.806528,0.817514,0.817541,0.80974,0.781857,0.785928,0.790422,0.794421
5.8,-0.070041451,-0.013465956,0.81570553,0.784048,0.802443,0.815672,0.818229,0.812005,0.781759,0.785363,0.789999,0.794213
5.85002,-0.07114141,-0.011514459,0.90747155,0.780196,0.798125,0.813242,0.818356,0.813981,0.781795,0.784804,0.789558,0.793908
5.90006,-0.07185555,-0.0094040353,0.99137487,0.776732,0.793719,0.810254,0.81789,0.81559,0.782003,0.784277,0.789083,0.793507
5.95001,-0.072156411,-0.007168435,1.0643402,0.773763,0.789368,0.806801,0.81679,0.816767,0.782391,0.783799,0.78859,0.793
6.00004,-0.072025572,-0.004832757,1.1235649,0.771427,0.785185,0.802989,0.815073,0.817489,0.78293,0.783386,0.788071,0.792409
6.05001,-0.071451225,-0.002441212,1.1657003,0.769787,0.781299,0.798951,0.812791,0.817683,0.783645,0.783032,0.787554,0.791741
6.10005,-0.070427282,-3.1807811e-05,1.1874092,0.768858,0.777814,0.7948,0.810006,0.817292,0.784543,0.782769,0.787024,0.791024
6.15006,-0.068965965,0.002337197,1.1852776,0.768756,0.77489,0.790667,0.806793,0.816284,0.785625,0.782618,0.786495,0.790289
6.20005,-0.067082893,0.0046136336,1.1562175,0.769582,0.772561,0.786669,0.803231,0.814694,0.786894,0.782591,0.785961,0.789557
6.25005,-0.064803363,0.0067454579,1.0971649,0.771272,0.770877,0.782923,0.799434,0.812576,0.788352,0.782677,0.78545,0.788853
6.30001,-0.062166573,0.0086719544,1.0054477,0.773828,0.769879,0.779535,0.795517,0.809969,0.789974,0.782896,0.784955,0.788207
6.35004,-0.059210711,0.01034608,0.87974668,0.777313,0.769679,0.77658,0.791591,0.806941,0.791762,0.783288,0.784505,0.787635
6.40005,-0.055997546,0.011702858,0.72020893,0.78165,0.77028,0.774134,0.787774,0.803573,0.793682,0.78383,0.784117,0.787146
6.45004,-0.052592106,0.012691922,0.52913322,0.786708,0.771684,0.77232,0.784167,0.799958,0.795716,0.784538,0.783833,0.78674
6.50005,-0.049069361,0.013273942,0.31030531,0.792381,0.77388,0.771225,0.780864,0.796214,0.797839,0.785433,0.783658,0.786402
6.55,-0.045515141,0.013402072,0.069453598,0.798504,0.776923,0.770817,0.777955,0.792443,0.800013,0.786515,0.783566,0.786106
6.60004,-0.042010466,0.01305988,-0.18620883,0.804891,0.780759,0.771125,0.775509,0.788739,0.802213,0.787768,0.783575,0.785851
6.65003,-0.038654074,0.012235431,-0.44684217,0.811275,0.785282,0.772216,0.773642,0.785214,0.804379,0.789178,0.783695,0.785622
6.70001,-0.035536099,0.010924578,-0.70354756,0.817354,0.790421,0.774157,0.772441,0.781957,0.806465,0.790737,0.783919,0.785389
6.75003,-0.032738605,0.0091438631,-0.94861326,0.822852,0.796039,0.77685,0.771878,0.779081,0.808431,0.792437,0.784267,0.785142
6.80002,-0.030342273,0.0069215105,-1.173351,0.827451,0.801967,0.780263,0.772003,0.776692,0.810219,0.794255,0.784767,0.784903
6.85005,-0.028412328,0.0043061737,-1.3697613,0.830726,0.808001,0.784343,0.772847,0.774811,0.811773,0.796169,0.785442,0.784696
6.9,-0.027008836,0.0013663331,-1.5298061,0.832521,0.813886,0.789011,0.774413,0.77348,0.813032,0.798151,0.786296,0.784535
6.95,-0.02617359,-0.0018270604,-1.6474708,0.83261,0.819345,0.794186,0.776688,0.772722,0.813946,0.800171,0.78732,0.784432
7.00002,-0.025936159,-0.0051890155,-1.7187826,0.83088,0.824055,0.799703,0.779711,0.77267,0.814479,0.80219,0.788505,0.784403
7.05004,-0.02631317,-0.0086272057,-1.742836,0.827491,0.827778,0.805381,0.783415,0.77336,0.814617,0.804169,0.789845,0.784469
7.10006,-0.027299324,-0.012048119,-1.7205025,0.82249,0.830152,0.811006,0.787721,0.774772,0.814342,0.806067,0.791333,0.784658
7.15005,-0.028875615,-0.015351588,-1.6527116,0.816259,0.830973,0.816327,0.792531,0.776864,0.813629,0.807843,0.792944,0.784987
7.2,-0.031008615,-0.018442049,-1.5406012,0.809138,0.830256,0.821029,0.797708,0.779637,0.812483,0.809454,0.794671,0.785484
7.25001,-0.033655115,-0.02124048,-1.3854661,0.801472,0.827827,0.824878,0.803093,0.783058,0.810903,0.810839,0.796483,0.786149
7.30003,-0.036751303,-0.023660286,-1.190167,0.793677,0.823877,0.82773,0.808495,0.787063,0.808944,0.811962,0.798358,0.787003
7.35,-0.040213432,-0.025621082,-0.95906636,0.786147,0.818704,0.829233,0.813676,0.791576,0.806659,0.812782,0.800264,0.788046
7.40004,-0.043955889,-0.027056431,-0.6970731,0.779193,0.812482,0.829273,0.818421,0.796487,0.804094,0.813269,0.802173,0.78926
7.45,-0.047864764,-0.027906893,-0.41149913,0.77309,0.805583,0.827864,0.822455,0.801631,0.801327,0.813388,0.804046,0.790616
7.50002,-0.051834046,-0.028132576,-0.10844562,0.768107,0.798367,0.824917,0.825557,0.80684,0.798417,0.813093,0.805851,0.792094
7.55004,-0.055737804,-0.027702782,0.20454904,0.764458,0.791189,0.82068,0.827534,0.811905,0.795444,0.812404,0.80754,0.793679
7.60003,-0.05945068,-0.026610693,0.52033321,0.762192,0.784365,0.815383,0.828203,0.816614,0.792487,0.811331,0.809061,0.795341
7.65001,-0.062850432,-0.024860097,0.83233155,0.761499,0.778173,0.809251,0.827613,0.820747,0.789616,0.809882,0.810399,0.797057
7.70005,-0.065822296,-0.022471701,1.1348352,0.762495,0.772841,0.802613,0.825595,0.824026,0.786897,0.80808,0.811507,0.798811
7.75,-0.068242168,-0.01949436,1.4193673,0.765106,0.768632,0.795838,0.822231,0.826227,0.784423,0.805981,0.812315,0.800569
7.80001,-0.070011518,-0.015992185,1.6777223,0.769482,0.765752,0.789245,0.817784,0.827311,0.782229,0.803633,0.812762,0.802308
7.85003,-0.071036882,-0.012059415,1.8999882,0.775574,0.764232,0.783116,0.812435,0.827128,0.780365,0.801086,0.812834,0.803999
7.90004,-0.071253653,-0.0078079558,2.0782297,0.783225,0.764194,0.777699,0.806447,0.825579,0.778868,0.798412,0.812532,0.805623
7.95004,-0.070623358,-0.0033581712,2.204241,0.792318,0.765837,0.773189,0.800126,0.822856,0.777797,0.795673,0.811878,0.807138
8.0,-0.069135431,0.0011479791,2.2686004,0.802613,0.769056,0.769803,0.793792,0.819024,0.777221,0.79294,0.810901,0.808528
8.05004,-0.06680246,0.0055727605,2.2627123,0.813767,0.773861,0.767732,0.787701,0.814214,0.777199,0.790281,0.809588,0.809741
8.10004,-0.063672873,0.0097547184,2.1819338,0.825208,0.780239,0.766945,0.782126,0.808735,0.777712,0.787763,0.807942,0.810726
8.15002,-0.059823825,0.013539671,2.0230079,0.836364,0.788072,0.767525,0.777279,0.802882,0.778748,0.785453,0.806006,0.811431
8.20006,-0.055347138,0.016790417,1.783403,0.846416,0.79715,0.769664,0.773399,0.796896,0.780317,0.783391,0.803826,0.811809
8.25,-0.050378909,0.019365896,1.4671913,0.854552,0.80716,0.773247,0.770674,0.791047,0.782407,0.781644,0.801467,0.81184
8.30002,-0.045055654,0.021158089,1.0793633,0.859908,0.817764,0.778253,0.769112,0.785568,0.784996,0.780262,0.798977,0.811529
8.35001,-0.039565313,0.022063495,0.63093443,0.861706,0.828473,0.784632,0.768787,0.780695,0.788042,0.779263,0.796434,0.810895
8.4,-0.034085685,0.022026088,0.13512721,0.859541,0.838523,0.792291,0.769935,0.77666,0.791493,0.77866,0.793884,0.809963
8.45004,-0.02880133,0.021010399,-0.39245692,0.853402,0.847211,0.800991,0.772498,0.773599,0.795273,0.778516,0.791397,0.80873
8.50005,-0.023896654,0.019030439,-0.93209949,0.843793,0.853662,0.810436,0.77643,0.771585,0.799278,0.778835,0.789024,0.807203
8.55001,-0.019531509,0.016140707,-1.4612827,0.831702,0.857289,0.820255,0.781722,0.770707,0.803386,0.779619,0.786831,0.805422
8.6,-0.015838181,0.012426689,-1.9548883,0.817949,0.857459,0.829939,0.788316,0.771116,0.80746,0.780878,0.784857,0.803424
8.65002,-0.012937372,0.0080317989,-2.386577,0.803566,0.854182,0.83878,0.796013,0.772872,0.811351,0.782622,0.783148,0.801254
8.70004,-0.010920867,0.0031231571,-2.7287945,0.789409,0.847388,0.846214,0.804576,0.775895,0.814885,0.784839,0.781745,0.798962
8.75003,-0.0098484684,-0.0020949069,-2.9587425,0.776114,0.837604,0.851357,0.813649,0.780185,0.817911,0.787516,0.78072,0.796612
8.80002,-0.0097305521,-0.0074032038,-3.0643327,0.764206,0.825741,0.85356,0.822821,0.785715,0.820254,0.790577,0.780119,0.794246
8.85005,-0.010536779,-0.012573292,-3.0360323,0.75404,0.812582,0.852564,0.831514,0.792385,0.821771,0.793948,0.779935,0.791921
8.90003,-0.012199431,-0.017356289,-2.8665988,0.745675,0.799028,0.848388,0.839115,0.799976,0.822438,0.797553,0.780157,0.789702
8.95002,-0.014610885,-0.021540277,-2.5567912,0.739533,0.785736,0.841159,0.845161,0.808243,0.822192,0.801288,0.780802,0.787632
9.00005,-0.017628391,-0.02491319,-2.1161623,0.735546,0.773276,0.831378,0.849007,0.816855,0.820994,0.805047,0.781863,0.785757
9.05005,-0.021080304,-0.027302717,-1.5623138,0.733898,0.762198,0.819864,0.849965,0.82532,0.818908,0.808713,0.783358,0.784122
9.10004,-0.024762656,-0.028564881,-0.91742773,0.734631,0.752835,0.807452,0.848183,0.833106,0.816055,0.81217,0.785292,0.782768
9.15002,-0.0284552,-0.028601309,-0.20640253,0.737882,0.745257,0.794852,0.843591,0.839787,0.81257,0.81528,0.787627,0.78173
9.20002,-0.031926999,-0.027364665,0.54252571,0.743625,0.739923,0.782661,0.836083,0.84464,0.808613,0.817877,0.790311,0.781066
9.25002,-0.034943127,-0.024863818,1.2976877,0.751771,0.736794,0.771404,0.826568,0.847217,0.80437,0.819811,0.793289,0.780813
9.30003,-0.037280383,-0.021164078,2.0263142,0.762226,0.735695,0.761431,0.815513,0.847145,0.800017,0.820989,0.796505,0.78095
9.35003,-0.038732136,-0.016386972,2.6987317,0.774918,0.737154,0.752951,0.803684,0.844519,0.795752,0.821371,0.799876,0.781478
9.40001,-0.039115674,-0.01070752,3.2839549,0.789512,0.740855,0.746294,0.791752,0.839154,0.791736,0.820928,0.803318,0.782396
9.45002,-0.038290665,-0.0043389443,3.7510361,0.805615,0.746946,0.741723,0.780303,0.83159,0.788116,0.819667,0.80672,0.783701
9.50002,-0.036171062,0.0024522211,4.0764716,0.822567,0.755536,0.739135,0.769886,0.822175,0.785029,0.817605,0.809972,0.785397
9.55002,-0.032733899,0.0093717907,4.2419448,0.839544,0.766343,0.738805,0.760872,0.811669,0.782598,0.814836,0.812983,0.787478
9.60002,-0.028008387,0.016126505,4.230553,0.855214,0.779294,0.740627,0.753391,0.800619,0.78092,0.811497,0.815642,0.789913
