date,surge,heave,pitch,Elevation_2,Elevation_3,Elevation_4,Elevation_5,Elevation_6,Elevation_7,Elevation_8,Elevation_9,Elevation_10
1.85006,0.00056831895,-0.0061742948,-0.043166788,0.797454,0.796956,0.796159,0.795867,0.797633,0.797999,0.79607,0.79744,0.797352
1.90004,0.00056716556,-0.0060691603,-0.040008458,0.797357,0.796772,0.796029,0.796101,0.797765,0.798167,0.795912,0.797387,0.79737
1.95005,0.00055833191,-0.0059794961,-0.034150942,0.797242,0.796577,0.795934,0.796405,0.797774,0.798191,0.795807,0.797315,0.797389
2.00001,0.00054226055,-0.0059110135,-0.026430488,0.797121,0.79639,0.795885,0.79675,0.797664,0.798073,0.795742,0.797206,0.797402
2.05002,0.00051935693,-0.0058797571,-0.01715909,0.796968,0.796194,0.795868,0.797099,0.797451,0.797843,0.795742,0.797087,0.797418
2.10003,0.00049026891,-0.0058602369,-0.0070562944,0.796813,0.796026,0.795915,0.797447,0.797191,0.797554,0.795802,0.796959,0.797427
2.15003,0.00045631213,-0.00586141,0.003539922,0.79665,0.795888,0.796014,0.797744,0.796923,0.797227,0.795912,0.796814,0.797415
2.20004,0.00041667667,-0.0058901328,0.013619158,0.796468,0.795779,0.796156,0.79795,0.796672,0.79691,0.796075,0.796678,0.797404
2.25005,0.00037382028,-0.0059214314,0.022949435,0.796289,0.79572,0.796339,0.798061,0.796476,0.796646,0.796291,0.796548,0.797381
2.3,0.00032737103,-0.0059571715,0.031316452,0.796125,0.795718,0.796554,0.798064,0.796353,0.796445,0.79653,0.796417,0.797331
2.35003,0.00027688326,-0.0060032645,0.038463365,0.795968,0.795763,0.796768,0.797937,0.79629,0.796308,0.796783,0.796304,0.797275
2.40006,0.00022389126,-0.0060461935,0.044174887,0.795825,0.79585,0.796962,0.797701,0.796292,0.796244,0.797045,0.796221,0.797212
2.45004,0.00016763351,-0.0060749309,0.048560255,0.795708,0.795988,0.797136,0.797383,0.796355,0.796251,0.797293,0.796162,0.79713
2.50001,0.00010989398,-0.0060984617,0.051547863,0.795613,0.796161,0.797261,0.797007,0.79646,0.796304,0.797497,0.796134,0.79704
2.55005,5.1381161e-05,-0.0061173013,0.052996363,0.795529,0.79634,0.797313,0.796621,0.796586,0.796397,0.797642,0.796151,0.79695
2.60001,-8.4788038e-06,-0.0061197575,0.052575899,0.795468,0.796517,0.79729,0.796265,0.796728,0.79653,0.797713,0.796202,0.796852
2.65001,-6.6131479e-05,-0.0061070325,0.050684751,0.795433,0.796684,0.797195,0.795987,0.796877,0.796683,0.797691,0.796286,0.796742
2.70002,-0.00012281255,-0.0060908845,0.047708918,0.795406,0.796813,0.797014,0.795814,0.797009,0.796836,0.797577,0.796408,0.796628
2.75004,-0.000176482,-0.0060702175,0.043724982,0.795382,0.796887,0.79676,0.795746,0.797106,0.796981,0.797385,0.796564,0.796515
2.8,-0.00022573551,-0.0060400833,0.03899211,0.795365,0.796909,0.796456,0.795798,0.797163,0.797104,0.797129,0.796745,0.796401
2.85003,-0.00027041108,-0.0060097157,0.034150942,0.795346,0.796866,0.79612,0.795946,0.797173,0.797183,0.796835,0.796944,0.79629
2.90006,-0.00030997609,-0.00599022,0.02896,0.79531,0.796741,0.795776,0.796147,0.797118,0.797209,0.796534,0.797155,0.796197
2.95,-0.0003438211,-0.0059807387,0.023769057,0.795254,0.796536,0.795453,0.796364,0.79701,0.79719,0.796255,0.797366,0.796128
3.00001,-0.00037265007,-0.0059790975,0.019268181,0.795178,0.796258,0.795179,0.796563,0.796877,0.79714,0.796026,0.797557,0.796088
3.05001,-0.00039629172,-0.0059878092,0.015555165,0.79507,0.795908,0.79497,0.796705,0.796724,0.797071,0.795876,0.797712,0.796084
3.10004,-0.00041747504,-0.0060129241,0.012705317,0.794924,0.795497,0.794834,0.796764,0.79656,0.796999,0.795818,0.797818,0.796121
3.15001,-0.00043717154,-0.0060522502,0.010708092,0.79474,0.795043,0.794778,0.796741,0.796399,0.796936,0.795864,0.797866,0.796197
3.20005,-0.00045840836,-0.0061001257,0.0094680491,0.794515,0.794583,0.794794,0.796645,0.79625,0.796887,0.796007,0.797848,0.796312
3.25002,-0.00048372125,-0.0061539053,0.0086248731,0.794244,0.794131,0.794861,0.79648,0.796107,0.796852,0.796237,0.79776,0.796455
3.30005,-0.0005164684,-0.006218127,0.0078935774,0.793929,0.793718,0.794951,0.796259,0.795969,0.796828,0.796524,0.797609,0.796616
3.35001,-0.00055968546,-0.0062887779,0.0071740575,0.793587,0.793365,0.79504,0.796002,0.795842,0.796816,0.796832,0.797406,0.796786
3.40004,-0.00061555718,-0.0063583096,0.0063073274,0.793224,0.793092,0.795099,0.795732,0.795724,0.796818,0.797129,0.797164,0.796957
3.45002,-0.00068554891,-0.0064266945,0.0050001724,0.792856,0.79291,0.795096,0.795447,0.795615,0.796836,0.79738,0.796903,0.797122
3.50005,-0.00077182502,-0.0064965087,0.0031053831,0.792503,0.792822,0.795008,0.795149,0.795507,0.796866,0.79755,0.796645,0.797269
3.55002,-0.00087560663,-0.0065638659,0.00046986958,0.792187,0.792826,0.79483,0.79485,0.7954,0.796904,0.797621,0.796404,0.797387
3.6,-0.00099524172,-0.0066254469,-0.0030523869,0.791934,0.792909,0.794562,0.79456,0.795292,0.796944,0.797589,0.796196,0.797475
3.65003,-0.0011326445,-0.0066845744,-0.0074649211,0.79177,0.79305,0.794213,0.794281,0.795174,0.796974,0.797465,0.796039,0.797524
3.70006,-0.0012877173,-0.0067437603,-0.012711229,0.791715,0.793223,0.793813,0.794017,0.795036,0.796986,0.797267,0.795951,0.797529
3.75002,-0.0014605855,-0.0068041816,-0.018316681,0.79179,0.7934,0.793405,0.793791,0.794883,0.796973,0.797024,0.795936,0.797489
3.80005,-0.0016524268,-0.0068650395,-0.023863251,0.792014,0.793558,0.793018,0.793602,0.794716,0.796938,0.796777,0.795997,0.797405
3.85002,-0.0018627636,-0.0069294928,-0.029077738,0.792405,0.793679,0.792699,0.793451,0.794534,0.79688,0.796556,0.796136,0.797279
3.90005,-0.0020938247,-0.0070025754,-0.03359864,0.792953,0.793753,0.792463,0.793332,0.79434,0.796803,0.796382,0.796339,0.797118
3.95002,-0.0023461413,-0.0070850962,-0.036639242,0.79367,0.793788,0.792328,0.793243,0.794144,0.796709,0.796268,0.796588,0.796935
4.00005,-0.0026200281,-0.0071768587,-0.03783457,0.794542,0.793804,0.792305,0.79318,0.793954,0.796602,0.79622,0.796863,0.796741
4.05001,-0.0029162548,-0.0072802278,-0.037079699,0.795557,0.793836,0.792392,0.793141,0.793777,0.796487,0.796231,0.797146,0.79655
4.10003,-0.0032359898,-0.0073976491,-0.03449721,0.796703,0.793925,0.792577,0.793129,0.793609,0.796362,0.796286,0.797407,0.796372
4.15005,-0.0035798162,-0.0075296367,-0.030420227,0.797962,0.794123,0.792851,0.793148,0.793459,0.796225,0.79636,0.797613,0.796223
4.2,-0.0039468057,-0.0076728562,-0.025408302,0.79932,0.794479,0.793209,0.793208,0.793333,0.796083,0.796434,0.797741,0.796113
4.25002,-0.0043397924,-0.007825652,-0.01999125,0.800761,0.795028,0.793646,0.793312,0.793241,0.79594,0.796494,0.797776,0.796051
4.30005,-0.0047595809,-0.0079863134,-0.014629571,0.802283,0.795819,0.794163,0.793469,0.79319,0.795801,0.796529,0.797713,0.796045
4.35002,-0.0052074804,-0.008152104,-0.0095269386,0.803869,0.796857,0.794768,0.793684,0.793193,0.795665,0.796534,0.797554,0.796094
4.40005,-0.0056858586,-0.0083178789,-0.0049471758,0.805531,0.798149,0.795471,0.793964,0.793256,0.795535,0.796508,0.797311,0.796196
4.45002,-0.006194941,-0.0084790197,-0.0010198161,0.807253,0.799678,0.796277,0.794328,0.793385,0.795411,0.796457,0.797008,0.796345
4.50005,-0.0067344433,-0.0086321225,0.0024176506,0.809034,0.801418,0.797198,0.794779,0.793583,0.795291,0.796386,0.79669,0.796533
4.55001,-0.0073038434,-0.0087715783,0.0056643544,0.810861,0.803326,0.798243,0.795334,0.793852,0.795171,0.796296,0.796378,0.796744
4.60001,-0.0079022966,-0.0088921079,0.0092042808,0.812711,0.805356,0.799419,0.796,0.7942,0.795051,0.796188,0.796104,0.796962
4.65003,-0.0085259582,-0.0089880667,0.013601492,0.814557,0.807451,0.800726,0.796799,0.794629,0.794932,0.796064,0.795899,0.797176
4.70004,-0.0091694692,-0.0090550344,0.019195196,0.816353,0.80956,0.802168,0.797727,0.795136,0.794814,0.795929,0.795779,0.797365
4.75,-0.0098268825,-0.0090879196,0.026662445,0.818018,0.811623,0.803738,0.798785,0.795732,0.794697,0.795785,0.795746,0.797509
4.80001,-0.010489837,-0.0090793255,0.036424946,0.819498,0.813595,0.805428,0.799972,0.79642,0.79458,0.795632,0.795792,0.797596
4.85002,-0.011151508,-0.0090243401,0.049118449,0.820662,0.815435,0.807213,0.801286,0.797203,0.794467,0.795478,0.795902,0.797617
4.90002,-0.011798876,-0.0089177559,0.065105844,0.821428,0.817115,0.809067,0.802706,0.798091,0.79436,0.795328,0.796057,0.797569
4.95002,-0.012421697,-0.0087525603,0.084800333,0.821777,0.818583,0.810955,0.804224,0.799092,0.794259,0.795188,0.796229,0.797455
5.00001,-0.013008236,-0.0085211272,0.10837863,0.821649,0.819735,0.812827,0.805823,0.800208,0.794167,0.795059,0.796385,0.797279
5.05001,-0.013543133,-0.008217873,0.13591147,0.820959,0.82053,0.814634,0.807489,0.801439,0.794088,0.794946,0.796496,0.797052
5.10005,-0.014014792,-0.0078341351,0.16750116,0.819656,0.820947,0.816297,0.809191,0.802783,0.794026,0.794849,0.796543,0.796793
5.15002,-0.014404975,-0.0073664587,0.2026818,0.817741,0.820976,0.817741,0.810899,0.80423,0.793987,0.794765,0.796513,0.796517
5.20003,-0.01469954,-0.0068075977,0.24137481,0.815266,0.820532,0.818905,0.812595,0.805765,0.793974,0.79469,0.796402,0.796239
5.25004,-0.014878999,-0.0061551122,0.28273302,0.812265,0.819562,0.819715,0.814225,0.807365,0.793993,0.794622,0.796216,0.795974
5.30004,-0.014926308,-0.0054046702,0.32614519,0.808789,0.818099,0.820128,0.815729,0.808996,0.794051,0.794563,0.795973,0.795749
5.35003,-0.014823135,-0.0045549961,0.37063666,0.804922,0.816173,0.820101,0.817021,0.81063,0.794156,0.794513,0.795701,0.795569
5.40001,-0.01455108,-0.0036088201,0.41526397,0.800775,0.813774,0.819595,0.818035,0.812206,0.794311,0.794476,0.795416,0.795447
5.45006,-0.014091536,-0.0025668019,0.45919728,0.79645,0.81092,0.818592,0.8187,0.813704,0.794526,0.794455,0.79514,0.795383
5.50006,-0.013428477,-0.0014380955,0.50120632,0.792065,0.80768,0.817109,0.819029,0.815073,0.794804,0.794453,0.7949,0.79538
5.55001,-0.012546419,-0.0002284545,0.54029287,0.787732,0.804115,0.81515,0.819002,0.816248,0.795157,0.794478,0.794713,0.795427
5.60002,-0.011428265,0.0010511929,0.57528021,0.783524,0.800301,0.81274,0.818541,0.817188,0.795591,0.794532,0.794582,0.795514
5.65003,-0.010064411,0.002389058,0.60506637,0.779526,0.796321,0.809921,0.817582,0.817842,0.796106,0.794616,0.794509,0.795621
5.70005,-0.0084450234,0.003763977,0.62811856,0.775802,0.792258,0.806746,0.816123,0.818155,0.796713,0.794735,0.794488,0.795727
5.75006,-0.0065650767,0.0051563746,0.64288154,0.772463,0.788195,0.803279,0.814214,0.818105,0.797409,0.794892,0.794511,0.795809
5.80004,-0.0044242303,0.0065452529,0.64785219,0.769526,0.784211,0.799588,0.811857,0.817648,0.798194,0.795094,0.794563,0.79585
5.85,-0.0020249359,0.0078996862,0.64101652,0.766955,0.78038,0.79575,0.809123,0.816756,0.799066,0.795346,0.794633,0.795834
5.90002,0.00062520022,0.0091953535,0.620714,0.764795,0.77675,0.79184,0.806065,0.815397,0.800025,0.795647,0.79471,0.795752
5.95003,0.0035100147,0.010397947,0.585328,0.763205,0.773375,0.787935,0.802734,0.813579,0.801065,0.796006,0.79479,0.795606
6.00005,0.0066089872,0.011473456,0.53352209,0.762111,0.770326,0.784109,0.799189,0.811329,0.802179,0.796438,0.794875,0.795403
6.05003,0.0098883288,0.012380631,0.46461252,0.761498,0.767681,0.780431,0.795511,0.808694,0.803353,0.796935,0.794971,0.79516
6.10001,0.013316202,0.013088305,0.37798784,0.761494,0.765559,0.776951,0.791761,0.805724,0.804578,0.797516,0.795089,0.794901
6.15004,0.016854636,0.013566751,0.27395325,0.762108,0.763895,0.773738,0.788008,0.802481,0.80584,0.798177,0.795239,0.794656
6.20001,0.020445351,0.013774039,0.15378779,0.76341,0.762692,0.770851,0.784336,0.79903,0.807115,0.798921,0.79543,0.794448
6.25005,0.024044988,0.013684182,0.018584003,0.765286,0.762057,0.768299,0.780777,0.795448,0.808386,0.799755,0.795673,0.794305
6.30004,0.027583335,0.013274802,-0.12901518,0.767748,0.762068,0.766171,0.777413,0.791802,0.809623,0.800669,0.795975,0.794244
6.35005,0.031003476,0.01252082,-0.28590467,0.770868,0.762607,0.764499,0.774322,0.788165,0.810798,0.801655,0.796352,0.794281
6.40006,0.034236757,0.011418132,-0.44921292,0.774549,0.763727,0.763283,0.771539,0.784602,0.811881,0.802702,0.796796,0.794421
6.45003,0.037213759,0.0099619745,-0.6149725,0.778699,0.765541,0.762617,0.769104,0.781169,0.812849,0.803798,0.797318,0.794658
6.50004,0.03987438,0.0081510718,-0.77891585,0.78328,0.767898,0.762483,0.767067,0.777922,0.813676,0.804924,0.797914,0.794981
6.55,0.042151485,0.0060087289,-0.93709088,0.788199,0.770801,0.762912,0.765393,0.774936,0.814343,0.806066,0.798594,0.795382
6.60001,0.043990562,0.0035512533,-1.0855219,0.793368,0.774287,0.763947,0.764121,0.772232,0.814802,0.807214,0.799351,0.79583
6.65005,0.045340799,0.00080945262,-1.2198628,0.798654,0.778326,0.765597,0.763435,0.769852,0.814996,0.80835,0.800181,0.796314
