date,surge,heave,pitch,Elevation_2,Elevation_3,Elevation_4,Elevation_5,Elevation_6,Elevation_7,Elevation_8,Elevation_9,Elevation_10
0.800008,-5.2463731e-05,-0.0070607709,-0.017485284,0.797173,0.797281,0.797421,0.79784,0.79828,0.798312,0.797402,0.797315,0.797144
0.850046,-8.0149269e-05,-0.0066923066,-0.022961209,0.79722,0.797345,0.797484,0.79792,0.798299,0.798305,0.797407,0.797335,0.797136
0.900026,-0.0001194264,-0.0063720619,-0.029065964,0.797269,0.797412,0.797549,0.797984,0.798262,0.79825,0.797416,0.79736,0.797142
0.950002,-0.00016903213,-0.0061203574,-0.035076524,0.79731,0.797474,0.797615,0.798025,0.79816,0.798143,0.797439,0.797398,0.797164
1.00003,-0.00023146291,-0.0059514537,-0.040784444,0.797339,0.797531,0.797685,0.798045,0.797987,0.79798,0.797482,0.79744,0.797206
1.05005,-0.00030684613,-0.0058716479,-0.046262805,0.797359,0.797585,0.797754,0.798037,0.79775,0.79776,0.797548,0.797482,0.797243
1.10003,-0.00039288031,-0.0058807596,-0.048560302,0.797375,0.79764,0.797821,0.797992,0.797448,0.797497,0.79762,0.797514,0.797291
1.15005,-0.00049315005,-0.0059609816,-0.051363009,0.797393,0.79769,0.797884,0.79793,0.797096,0.797179,0.797689,0.797557,0.797312
1.20003,-0.00060130654,-0.006092912,-0.050496299,0.797432,0.797757,0.797931,0.797818,0.796717,0.79682,0.797762,0.79759,0.797316
1.25,-0.00071757253,-0.0062766699,-0.047723022,0.797487,0.797812,0.797947,0.797677,0.796352,0.796462,0.797818,0.797617,0.797321
1.30003,-0.0008421157,-0.0064794804,-0.043683771,0.797547,0.797864,0.797938,0.797502,0.796008,0.796127,0.797842,0.797648,0.797334
1.35006,-0.00097169546,-0.0066726706,-0.038160756,0.797619,0.797905,0.797888,0.797287,0.795729,0.795844,0.797835,0.797688,0.797355
1.40001,-0.0011038423,-0.0068364894,-0.030831245,0.797688,0.797919,0.797794,0.797037,0.795536,0.795643,0.797796,0.797728,0.797383
1.45,-0.0012384882,-0.0069554421,-0.022200458,0.797747,0.797907,0.797665,0.796773,0.795455,0.795545,0.797721,0.79776,0.79741
1.50003,-0.0013745633,-0.0070166551,-0.012746554,0.797791,0.797872,0.797511,0.796506,0.795502,0.795566,0.797609,0.797774,0.797431
1.55004,-0.0015125793,-0.0070200472,-0.0033079307,0.79782,0.797819,0.797339,0.796247,0.795671,0.795709,0.797463,0.797764,0.797444
1.60005,-0.0016545542,-0.0069582477,0.0055053695,0.797826,0.797743,0.797152,0.796017,0.795959,0.795961,0.797277,0.797741,0.797456
1.65004,-0.0018029065,-0.0068533361,0.012306118,0.797809,0.797646,0.79695,0.795827,0.796328,0.796317,0.797071,0.797709,0.797474
1.70001,-0.0019591092,-0.0067099667,0.01734163,0.797751,0.797522,0.79674,0.795691,0.796741,0.796709,0.796842,0.797666,0.797501
1.75003,-0.0021280421,-0.0065319625,0.019453055,0.797676,0.797396,0.796544,0.795642,0.79717,0.797121,0.796616,0.797628,0.797529
1.80005,-0.0023093975,-0.0063456001,0.018815988,0.79757,0.797251,0.796344,0.795661,0.797547,0.797486,0.796399,0.797583,0.797565
1.85004,-0.0025065567,-0.0061689507,0.015132413,0.797434,0.797085,0.796155,0.795764,0.797828,0.797753,0.796196,0.797527,0.797606
1.90005,-0.002720544,-0.006000892,0.0089098573,0.797299,0.796926,0.795998,0.795954,0.797989,0.797901,0.79604,0.797457,0.797646
1.95003,-0.0029503559,-0.0058614673,0.00017899747,0.797159,0.796763,0.795882,0.796223,0.798013,0.797912,0.795933,0.797369,0.797684
2.00001,-0.0031963976,-0.0057584978,-0.010196995,0.797011,0.796595,0.795808,0.796539,0.797897,0.797785,0.795879,0.797249,0.797712
2.05006,-0.003457708,-0.0056886128,-0.021665818,0.796867,0.796432,0.795792,0.796885,0.797678,0.797558,0.795889,0.797108,0.797721
2.10005,-0.0037324458,-0.0056481312,-0.033172378,0.796728,0.796288,0.795845,0.797241,0.797392,0.797271,0.795967,0.796951,0.797708
2.15003,-0.0040202447,-0.0056454662,-0.04341645,0.796583,0.796156,0.795954,0.797559,0.797076,0.796957,0.7961,0.796785,0.797674
2.20001,-0.0043177075,-0.0056701388,-0.051547927,0.79643,0.796046,0.796124,0.797804,0.796777,0.796666,0.796282,0.796618,0.797619
2.25006,-0.0046250477,-0.0057094916,-0.056601035,0.796276,0.795973,0.796353,0.797958,0.796533,0.796433,0.796506,0.796469,0.797545
2.30004,-0.0049378747,-0.0057580954,-0.058248629,0.796124,0.795943,0.796621,0.798002,0.796361,0.796272,0.796753,0.796341,0.797459
2.35003,-0.0052568933,-0.0058162754,-0.056894362,0.79597,0.795953,0.796904,0.797917,0.796259,0.796182,0.797,0.79624,0.797369
2.40002,-0.0055796723,-0.0058770091,-0.053328434,0.795827,0.796006,0.797184,0.797715,0.796231,0.796165,0.797244,0.796173,0.797272
2.45001,-0.005903709,-0.005928452,-0.048845282,0.795706,0.796113,0.797438,0.797418,0.796274,0.796214,0.79746,0.796142,0.797171
2.5,-0.0062279942,-0.0059728421,-0.044503393,0.795613,0.796265,0.797637,0.797056,0.79637,0.796309,0.797623,0.796141,0.797068
2.55006,-0.0065507413,-0.0060127485,-0.041462793,0.795545,0.796445,0.797754,0.796674,0.796503,0.796433,0.797715,0.796168,0.796963
2.60005,-0.0068707171,-0.0060402931,-0.040654943,0.795511,0.796644,0.797778,0.796314,0.796663,0.79658,0.797731,0.796224,0.796854
2.65002,-0.0071874862,-0.0060543004,-0.042376597,0.795518,0.796851,0.797706,0.79602,0.796842,0.796742,0.797666,0.796302,0.796736
2.70006,-0.0075003497,-0.006062358,-0.046227488,0.795556,0.797043,0.797537,0.795833,0.797021,0.7969,0.797519,0.796402,0.796614
2.75003,-0.0078104481,-0.0060684697,-0.051768161,0.795613,0.797195,0.797273,0.795756,0.797182,0.797039,0.797301,0.796524,0.796491
2.80002,-0.0081181913,-0.0060701823,-0.058686636,0.795689,0.797288,0.79694,0.795792,0.797301,0.797153,0.797035,0.796667,0.796373
2.85,-0.008424709,-0.0060687163,-0.06599261,0.795775,0.797312,0.796581,0.795935,0.79737,0.797221,0.796752,0.796826,0.79627
2.90005,-0.0087304698,-0.0060690279,-0.07286399,0.795852,0.797248,0.796211,0.796152,0.797375,0.797235,0.796468,0.796992,0.796189
2.95004,-0.0090326164,-0.0060713446,-0.079303268,0.795911,0.797089,0.795863,0.796394,0.797306,0.7972,0.796218,0.797157,0.796137
3.00001,-0.0093311094,-0.0060767657,-0.084743877,0.795946,0.79685,0.795579,0.796625,0.797181,0.797128,0.796032,0.797303,0.796118
3.05005,-0.0096233242,-0.0060829001,-0.088777259,0.795948,0.796541,0.795379,0.796814,0.797019,0.79703,0.795932,0.797415,0.796136
3.10001,-0.0099066152,-0.006094394,-0.091526986,0.795907,0.79617,0.795272,0.796924,0.796839,0.796925,0.795931,0.79748,0.796188
3.15005,-0.010179631,-0.0061161669,-0.092766923,0.795817,0.795761,0.795259,0.796941,0.796653,0.796823,0.796033,0.797492,0.796268
3.20004,-0.010440408,-0.0061426993,-0.092464294,0.79568,0.795343,0.795337,0.796873,0.796484,0.796727,0.796234,0.797447,0.796373
3.25003,-0.01068849,-0.0061685166,-0.090904075,0.795495,0.79494,0.795487,0.796734,0.79634,0.796642,0.796504,0.797346,0.796497
3.30002,-0.010925437,-0.0061987917,-0.088430915,0.79526,0.794581,0.795671,0.796535,0.796221,0.796569,0.796815,0.797196,0.796631
3.35001,-0.011152032,-0.0062337764,-0.085492884,0.794975,0.794279,0.795857,0.796295,0.796126,0.796509,0.797132,0.79701,0.796766
3.40001,-0.011371583,-0.0062677742,-0.082343857,0.794659,0.794059,0.796014,0.796039,0.796056,0.796469,0.797414,0.796807,0.7969
3.45005,-0.011585999,-0.0062980482,-0.079529396,0.794316,0.793931,0.796113,0.795788,0.79601,0.796456,0.797622,0.796596,0.79703
3.50002,-0.011799887,-0.0063283445,-0.077502629,0.793961,0.793894,0.79612,0.795545,0.795975,0.796471,0.797733,0.796389,0.797147
3.55002,-0.012016678,-0.0063600456,-0.076588848,0.793628,0.793939,0.796024,0.795317,0.795943,0.796507,0.79773,0.796201,0.797245
3.60001,-0.012240358,-0.0063890903,-0.076885595,0.793334,0.794058,0.795831,0.795111,0.795908,0.796556,0.797613,0.796043,0.797322
3.65005,-0.012473157,-0.0064143144,-0.078577803,0.793109,0.794234,0.795553,0.794933,0.79586,0.796611,0.797404,0.795931,0.797369
3.70005,-0.012716302,-0.0064393315,-0.081820982,0.792981,0.794436,0.795211,0.794785,0.795789,0.79666,0.797129,0.795874,0.797379
3.75004,-0.012970434,-0.0064662343,-0.086436082,0.792975,0.794637,0.794844,0.794666,0.79569,0.79669,0.796828,0.795877,0.797352
3.80003,-0.013237194,-0.006494081,-0.092270112,0.793109,0.794813,0.794496,0.79458,0.795568,0.796698,0.796534,0.79594,0.79729
3.85001,-0.013514916,-0.0065247693,-0.098915352,0.793392,0.794943,0.794196,0.794525,0.795428,0.796684,0.79628,0.796064,0.797195
3.90006,-0.013803914,-0.0065612613,-0.10600697,0.793817,0.795008,0.793969,0.794493,0.795276,0.796652,0.796093,0.796244,0.797074
3.95005,-0.014102329,-0.0066070629,-0.11302799,0.794379,0.795005,0.793835,0.794473,0.795119,0.796602,0.795988,0.796461,0.79694
4.00003,-0.014411063,-0.0066638954,-0.11940588,0.795054,0.794951,0.793798,0.794459,0.794967,0.796539,0.795965,0.796694,0.796805
4.05002,-0.014729548,-0.0067317383,-0.12481707,0.79583,0.794874,0.793853,0.794446,0.79483,0.796468,0.796016,0.796923,0.796674
4.10001,-0.015058412,-0.0068114571,-0.12907661,0.796679,0.794812,0.793988,0.794428,0.794707,0.796395,0.796125,0.797128,0.796556
4.15006,-0.015398143,-0.0069037852,-0.13192045,0.797576,0.79481,0.794194,0.794409,0.794598,0.796319,0.796261,0.797284,0.79646
4.20004,-0.015747787,-0.0070071159,-0.13334792,0.798502,0.794915,0.794457,0.7944,0.794511,0.796243,0.796397,0.797367,0.796391
4.25002,-0.016109049,-0.007117951,-0.1332453,0.799447,0.795173,0.794768,0.794413,0.794449,0.79617,0.796514,0.797365,0.796351
4.3,-0.016480543,-0.0072324369,-0.13190868,0.800403,0.795611,0.795128,0.794457,0.794418,0.796103,0.796596,0.797275,0.796346
4.35005,-0.016864342,-0.0073486735,-0.12943217,0.801372,0.796247,0.795543,0.794543,0.794418,0.79604,0.79664,0.797101,0.796379
4.40004,-0.017258672,-0.0074644201,-0.12589225,0.802356,0.797083,0.796008,0.794679,0.794458,0.795975,0.796644,0.796861,0.79645
4.45002,-0.017662813,-0.0075738565,-0.12142093,0.803369,0.798112,0.796546,0.794876,0.794541,0.795906,0.796616,0.796578,0.796557
4.5,-0.018077313,-0.0076738354,-0.11633001,0.804421,0.799302,0.797145,0.795143,0.794669,0.795831,0.796564,0.796279,0.796694
4.55005,-0.018500951,-0.0077624014,-0.11046654,0.805527,0.800619,0.79782,0.79549,0.794845,0.795748,0.796498,0.795997,0.796853
4.60004,-0.018931139,-0.0078372078,-0.10398606,0.806678,0.80201,0.798569,0.795916,0.795074,0.795658,0.796421,0.795777,0.797023
4.65003,-0.019364944,-0.007894918,-0.096847376,0.807852,0.803442,0.79939,0.796439,0.795358,0.795562,0.796334,0.795633,0.797192
4.70001,-0.01979957,-0.0079334711,-0.089085773,0.80903,0.804859,0.800288,0.797049,0.795694,0.795466,0.796241,0.79558,0.797335
4.75006,-0.020231775,-0.0079521445,-0.080484369,0.810181,0.806236,0.801265,0.797762,0.796085,0.795373,0.796142,0.795623,0.797437
4.80004,-0.020654988,-0.0079478845,-0.071101158,0.811237,0.807532,0.802321,0.798567,0.796537,0.795285,0.796038,0.795755,0.797486
4.85002,-0.021064898,-0.007918414,-0.060652058,0.812139,0.80871,0.803448,0.799454,0.797039,0.795205,0.795934,0.795954,0.797474
4.90006,-0.021454642,-0.007859383,-0.049027751,0.812859,0.809752,0.804634,0.800417,0.797608,0.795137,0.795835,0.796195,0.797394
4.95004,-0.021817067,-0.0077675143,-0.035955012,0.813329,0.810651,0.805861,0.801444,0.798236,0.795082,0.795744,0.79644,0.797251
5.00001,-0.022144201,-0.0076373647,-0.021233656,0.81347,0.811387,0.807096,0.802518,0.798925,0.795037,0.795662,0.796654,0.797055
5.05004,-0.022429985,-0.007464366,-0.0046680803,0.813232,0.811932,0.808303,0.803623,0.799687,0.795004,0.795592,0.796806,0.796826
5.10001,-0.022664657,-0.007242366,0.013874699,0.812585,0.812263,0.80944,0.804742,0.800517,0.794979,0.795535,0.796873,0.796577
5.15003,-0.022838775,-0.0069647746,0.034345296,0.811521,0.812356,0.810455,0.805855,0.801415,0.79496,0.795487,0.796843,0.796325
5.20003,-0.022944655,-0.0066281779,0.056780032,0.810043,0.812202,0.811297,0.806937,0.802374,0.794948,0.795444,0.796719,0.796092
5.25003,-0.022970367,-0.0062252949,0.080916518,0.808171,0.811765,0.811927,0.807965,0.80339,0.794946,0.795403,0.796515,0.795901
5.30003,-0.022907546,-0.0057545859,0.10663332,0.805933,0.810996,0.812318,0.808907,0.804442,0.794957,0.795361,0.796254,0.795765
5.35002,-0.022744345,-0.0052169029,0.13361973,0.803394,0.809903,0.812445,0.809738,0.805504,0.794989,0.795317,0.795967,0.795693
5.4,-0.022470842,-0.0046104756,0.16155162,0.800616,0.808497,0.812283,0.810437,0.806546,0.79505,0.795271,0.795692,0.795693
5.45004,-0.022074715,-0.0039389196,0.1898372,0.797673,0.806778,0.811806,0.81096,0.807529,0.79515,0.795225,0.795445,0.79576
5.50002,-0.02154746,-0.0032094091,0.21788108,0.794651,0.804778,0.810995,0.811278,0.808419,0.795299,0.795187,0.795252,0.795889
5.55005,-0.020876817,-0.0024243031,0.24505034,0.791619,0.802525,0.809857,0.811351,0.809182,0.795504,0.795161,0.795125,0.796064
5.60004,-0.020053761,-0.0015975133,0.27049192,0.788653,0.800059,0.808405,0.811156,0.809788,0.795767,0.795151,0.795067,0.796265
5.65005,-0.019069408,-0.0007367377,0.29326816,0.785809,0.797436,0.806654,0.81068,0.810234,0.796093,0.795166,0.795072,0.796466
5.7,-0.017918102,0.0001443657,0.31222364,0.783139,0.794694,0.80464,0.809911,0.810505,0.796488,0.79521,0.795124,0.796639
5.75,-0.016593303,0.0010320251,0.32616116,0.780676,0.791885,0.802394,0.808851,0.810558,0.796939,0.795288,0.795208,0.79676
5.80004,-0.015093295,0.0019107584,0.33385216,0.778441,0.789062,0.79995,0.807498,0.810354,0.797456,0.795404,0.795304,0.796809
5.85001,-0.013422952,0.0027621146,0.33411946,0.776486,0.786289,0.797372,0.805864,0.809875,0.798017,0.79556,0.795399,0.796775
5.90003,-0.011585157,0.0035707961,0.32584075,0.774863,0.783599,0.794686,0.803976,0.809116,0.798632,0.795758,0.795482,0.796654
5.95005,-0.0095889578,0.004318301,0.30820229,0.773587,0.781058,0.791955,0.801871,0.808092,0.799282,0.795997,0.795552,0.796453
6.0,-0.0074525069,0.0049860402,0.28065358,0.772672,0.77874,0.78924,0.799584,0.806819,0.799961,0.796285,0.79561,0.796186
6.05003,-0.0051878909,0.0055527774,0.24230649,0.772136,0.776657,0.786578,0.797141,0.805297,0.800672,0.796611,0.795665,0.79588
6.10001,-0.0028226402,0.0059975325,0.19328865,0.772064,0.774884,0.78403,0.794609,0.803534,0.801399,0.796976,0.79573,0.795572
6.15005,-0.00037709611,0.0063080518,0.13348797,0.772427,0.773515,0.78165,0.792015,0.801545,0.802139,0.797394,0.795817,0.795286
6.20003,0.0021115587,0.0064605074,0.063543179,0.773219,0.772542,0.779481,0.789429,0.799367,0.802885,0.797852,0.795936,0.795053
6.25002,0.0046131846,0.0064375732,-0.01569058,0.774475,0.77196,0.777549,0.786881,0.797036,0.803631,0.798361,0.796094,0.794904
6.30001,0.0070907155,0.0062277908,-0.10350104,0.776226,0.771842,0.77588,0.784433,0.794607,0.804363,0.798917,0.796298,0.794854
6.35001,0.0095029527,0.0058130885,-0.19827377,0.778454,0.772177,0.77451,0.782125,0.792112,0.805064,0.799529,0.796545,0.794909
6.40003,0.011808056,0.0051830673,-0.29823701,0.781108,0.77301,0.773511,0.780004,0.789609,0.805722,0.800182,0.796831,0.795065
6.45002,0.013960021,0.0043343266,-0.40130538,0.784139,0.774293,0.772935,0.778117,0.787142,0.806318,0.800876,0.79716,0.795311
6.50003,0.015915497,0.0032626515,-0.50500856,0.787472,0.776015,0.772748,0.776505,0.784757,0.806833,0.801606,0.797531,0.79562
6.55002,0.0176308,0.00197083,-0.60657389,0.791029,0.778183,0.772963,0.775202,0.7825,0.80725,0.802349,0.797933,0.795965
6.60002,0.019063821,0.00046775403,-0.70345968,0.794742,0.780746,0.773609,0.774227,0.780435,0.807553,0.803093,0.798379,0.796331
6.65004,0.020178879,-0.0012333042,-0.79330263,0.798507,0.783691,0.774732,0.773603,0.778613,0.807718,0.803828,0.798859,0.796685
6.70004,0.020940505,-0.0031126399,-0.87365059,0.802217,0.786954,0.776308,0.773324,0.77704,0.807726,0.804531,0.799382,0.797014
6.75001,0.021323764,-0.0051424153,-0.94257597,0.805751,0.790456,0.778298,0.773456,0.775742,0.807563,0.80518,0.799937,0.797319
6.80003,0.021306506,-0.0072950457,-0.99820136,0.808982,0.794101,0.780694,0.774008,0.774726,0.807222,0.805763,0.800534,0.797594
6.85006,0.020875064,-0.0095328916,-1.0387006,0.811803,0.797811,0.783474,0.774989,0.774042,0.806698,0.806261,0.801155,0.79785
6.90001,0.020024536,-0.011812498,-1.0621339,0.814111,0.801478,0.786587,0.776417,0.773795,0.80598,0.806653,0.801797,0.798106
6.95001,0.018752259,-0.014098129,-1.0668755,0.815839,0.804991,0.789973,0.778254,0.773937,0.805067,0.806928,0.802449,0.798385
7.00002,0.017067814,-0.016343574,-1.0513448,0.816929,0.808259,0.793554,0.780496,0.774462,0.803955,0.80708,0.80309,0.798698
7.05004,0.014985247,-0.01850473,-1.0145982,0.817356,0.811177,0.797228,0.783118,0.775368,0.802658,0.807094,0.803715,0.799061
7.1,0.012531001,-0.020534036,-0.95615674,0.817122,0.813662,0.800894,0.786065,0.776711,0.801185,0.806965,0.804311,0.799492
7.15002,0.0097315673,-0.02239037,-0.8759786,0.816269,0.815599,0.804465,0.78929,0.778525,0.799556,0.806693,0.804865,0.799982
7.20004,0.006625567,-0.024027294,-0.77463863,0.814869,0.816925,0.807822,0.792722,0.780729,0.79779,0.806273,0.805372,0.80054
7.25006,0.0032574679,-0.025404433,-0.65365673,0.813064,0.817612,0.810873,0.796292,0.783284,0.795918,0.805709,0.805815,0.801141
7.30001,-0.00031745365,-0.026483427,-0.51488804,0.810975,0.817644,0.813507,0.799905,0.786149,0.793972,0.804994,0.806184,0.801776
7.35001,-0.0040497978,-0.027232089,-0.36027481,0.808694,0.81709,0.815615,0.803483,0.789289,0.791978,0.804124,0.806452,0.802422
7.40001,-0.0078741578,-0.027621596,-0.19243377,0.806347,0.81596,0.817124,0.8069,0.792641,0.789968,0.803085,0.806593,0.803048
7.45002,-0.011723464,-0.027623751,-0.014171468,0.804063,0.814347,0.818043,0.810063,0.796138,0.787973,0.801886,0.806598,0.803648
7.50003,-0.015523483,-0.027222176,0.17136731,0.801948,0.812344,0.818363,0.812871,0.799699,0.786028,0.800539,0.806452,0.80419
7.55001,-0.019197057,-0.026409832,0.36098014,0.800108,0.810064,0.818039,0.815212,0.803226,0.784164,0.799047,0.806136,0.80466
7.60001,-0.022672699,-0.025182265,0.55139074,0.798622,0.807662,0.817118,0.816985,0.806623,0.78241,0.797441,0.805659,0.805048
7.65001,-0.025870721,-0.023550093,0.73898478,0.797531,0.805253,0.815693,0.818139,0.809772,0.7808,0.795733,0.805012,0.805356
7.7,-0.028716104,-0.021531141,0.92008364,0.796872,0.802955,0.813877,0.818667,0.81257,0.779386,0.793948,0.804214,0.80556
7.75,-0.031139309,-0.019151484,1.0904611,0.796659,0.800869,0.811754,0.818578,0.814921,0.778205,0.792121,0.803262,0.805662
7.80001,-0.03307853,-0.016451694,1.2457075,0.796854,0.799059,0.809409,0.817857,0.816791,0.777276,0.790274,0.80217,0.805664
7.85004,-0.034477235,-0.013480545,1.3804206,0.797432,0.797606,0.806971,0.816575,0.818133,0.776626,0.788437,0.800947,0.805562
7.90001,-0.035289745,-0.010304116,1.4888887,0.798314,0.796544,0.804566,0.81481,0.818836,0.776289,0.78664,0.799613,0.805344
7.95004,-0.035489197,-0.0069861538,1.5666996,0.799413,0.795892,0.802284,0.812684,0.818869,0.77627,0.784908,0.798169,0.805
8.00004,-0.035057631,-0.0036091824,1.6104745,0.800629,0.795671,0.800233,0.810303,0.818323,0.776596,0.783293,0.796641,0.804534
8.05003,-0.033998912,-0.00025392571,1.618206,0.801835,0.795843,0.798479,0.80777,0.817247,0.777268,0.781829,0.795036,0.803925
8.10001,-0.032331224,0.002998385,1.5886403,0.802909,0.796369,0.797071,0.805207,0.815647,0.778298,0.78056,0.793386,0.803186
8.15006,-0.03008332,0.0060735395,1.5206749,0.803739,0.797179,0.796049,0.802724,0.813607,0.779693,0.779482,0.791698,0.802312
8.20005,-0.027308596,0.0088858708,1.4135184,0.804197,0.798182,0.795425,0.800418,0.811267,0.781433,0.778602,0.790004,0.801308
8.25006,-0.024062314,0.011369497,1.2666326,0.804196,0.799279,0.795184,0.798368,0.808765,0.783512,0.777946,0.788341,0.800182
8.30003,-0.020424957,0.013455109,1.0811743,0.80366,0.800353,0.795308,0.796645,0.806207,0.785908,0.777545,0.786722,0.798945
8.35001,-0.016474401,0.015086595,0.85945013,0.802535,0.801284,0.795736,0.795287,0.803679,0.788595,0.777451,0.785172,0.797617
8.40004,-0.012301059,0.016222531,0.60714549,0.800807,0.801957,0.796414,0.794325,0.801279,0.791512,0.777717,0.783714,0.796203
8.45006,-0.0080130803,0.016829459,0.33060496,0.798509,0.802267,0.79725,0.793757,0.799087,0.794602,0.778313,0.782372,0.794725
8.50002,-0.0037201648,0.016893285,0.038349178,0.795706,0.802118,0.798152,0.79357,0.797173,0.7978,0.779228,0.78117,0.793204
8.55003,0.00048144027,0.016423397,-0.25980934,0.792489,0.801453,0.799021,0.793725,0.795581,0.801045,0.780469,0.78012,0.791652
8.60003,0.0044891254,0.015433756,-0.55223458,0.788968,0.800232,0.799752,0.794169,0.794337,0.804262,0.782032,0.779279,0.790089
8.65003,0.0082113609,0.013966724,-0.82594956,0.785285,0.798467,0.800244,0.794842,0.793464,0.807369,0.783939,0.778714,0.788549
8.70004,0.011573722,0.012074501,-1.06909,0.781561,0.796181,0.800408,0.795661,0.792949,0.810295,0.78618,0.778431,0.787049
8.75005,0.014511016,0.009826144,-1.2703374,0.77796,0.793451,0.800169,0.796531,0.792784,0.812949,0.78871,0.778406,0.785628
8.80004,0.016973124,0.0073016442,-1.4222615,0.774669,0.790364,0.799478,0.797357,0.792926,0.815238,0.791484,0.77866,0.784292
8.85005,0.018933173,0.004601098,-1.5192031,0.771766,0.787034,0.798301,0.79803,0.793334,0.817076,0.794448,0.779198,0.783065
8.90005,0.020381489,0.001815008,-1.5562535,0.769285,0.783592,0.796636,0.798468,0.793938,0.818398,0.797541,0.780046,0.781983
8.95004,0.021325045,-0.00095891829,-1.5319851,0.767339,0.780166,0.794512,0.798566,0.794669,0.819141,0.800701,0.78126,0.781078
9.00001,0.021792552,-0.0036194316,-1.4487323,0.76612,0.776883,0.791987,0.798268,0.795441,0.819314,0.80385,0.782806,0.780364
9.05006,0.021821948,-0.0060784634,-1.3111774,0.765691,0.773873,0.789147,0.797525,0.796159,0.818909,0.806921,0.78466,0.77984
9.1,0.021465811,-0.0082492689,-1.1261424,0.766076,0.771336,0.786106,0.796326,0.796744,0.817961,0.809833,0.7868,0.779545
9.15,0.020781706,-0.010080011,-0.9018037,0.767362,0.769311,0.782972,0.794674,0.797103,0.816541,0.812525,0.789205,0.779491
9.20006,0.019836328,-0.01153032,-0.64877089,0.769598,0.76787,0.779882,0.792614,0.797167,0.814685,0.814894,0.791836,0.779715
9.25,0.018702739,-0.012574459,-0.38083567,0.772798,0.767142,0.776983,0.790223,0.796879,0.812477,0.816833,0.794647,0.780253
9.30003,0.017446916,-0.013218554,-0.11097177,0.776818,0.767269,0.774394,0.787581,0.7962,0.809992,0.818276,0.797594,0.781084
9.35002,0.01614171,-0.013480825,0.14570565,0.781607,0.768261,0.772209,0.784797,0.795112,0.807344,0.81921,0.800609,0.782202
9.40004,0.014847255,-0.013398239,0.37544638,0.787135,0.77005,0.770513,0.781985,0.793629,0.804631,0.819654,0.803628,0.783615
9.45005,0.013615964,-0.013024497,0.56618923,0.793347,0.772697,0.769493,0.779279,0.791782,0.801942,0.819522,0.806572,0.785313
9.50004,0.012488655,-0.012426657,0.70835642,0.800095,0.776318,0.769223,0.776767,0.78963,0.799362,0.818785,0.809363,0.787279
9.55,0.011490903,-0.011681257,0.79524235,0.807195,0.780806,0.769691,0.774599,0.787248,0.796943,0.817537,0.811927,0.789495
9.60003,0.010631248,-0.010867533,0.82276514,0.814429,0.78609,0.771001,0.77289,0.784724,0.794745,0.81586,0.814209,0.791934
9.65005,0.0099057489,-0.010071929,0.78949455,0.821516,0.792083,0.773271,0.771739,0.782164,0.792806,0.813815,0.81617,0.794574
